arm,layer,layer_name,format_a,format_b,n_concepts,same_similarity,same_similarity_ci_low,same_similarity_ci_high,random_similarity,random_similarity_ci_low,random_similarity_ci_high,close_neighbor_similarity,close_neighbor_similarity_ci_low,close_neighbor_similarity_ci_high,far_neighbor_similarity,far_neighbor_similarity_ci_low,far_neighbor_similarity_ci_high,same_minus_random,same_minus_random_ci_low,same_minus_random_ci_high,same_minus_close_neighbor,same_minus_close_neighbor_ci_low,same_minus_close_neighbor_ci_high,same_minus_far_neighbor,same_minus_far_neighbor_ci_low,same_minus_far_neighbor_ci_high,retrieval_top1,retrieval_top5,retrieval_margin
base,24,layer_24,__mean__,__mean__,128,0.5664545292189965,0.5623505056583478,0.5702984558593017,0.5603839540854096,0.5564755006072422,0.5639671041766027,0.5666869935424378,0.5634888393183549,0.5697399108670652,0.5583242607923845,0.5556983560381923,0.5610339459788519,0.006070575133586924,0.004346519064468642,0.007764034927822649,-0.00023246432344118753,-0.0028454688823937127,0.00236184461779582,0.00813026842661202,0.005111864044253404,0.011095001905535659,0.046875,0.12890625,-0.019820878903071087
base,25,layer_25,triplet,pairwise,128,0.5654342332854867,0.5595801051589661,0.5712081169825979,0.5618451202753931,0.5557024627691135,0.567435758333886,0.5654038980137557,0.561341394286137,0.5694523718266282,0.5659499994944781,0.5618569824669976,0.5699188055819832,0.0035891130100935698,0.0027120859071146698,0.0044390563794877375,3.033527173101902e-05,-0.004131040052743629,0.0042294206796213984,-0.0005157662089914083,-0.005134827987058088,0.004215417004888876,0.05078125,0.16015625,-0.02721865428611636
base,25,layer_25,triplet,feature_listing,128,0.5461344381328672,0.5417159129516221,0.5508964260283392,0.5319967207033187,0.5269261718261987,0.5366504373552743,0.5455927767325193,0.5422681438794825,0.548920036101481,0.5313904841896147,0.5285703185829334,0.5341911979950964,0.014137717429548502,0.012138585350476206,0.01621220734086819,0.0005416614003479481,-0.0025711708061862738,0.003614295163424685,0.014743953943252563,0.011283493606606498,0.018295175576349722,0.078125,0.26171875,-0.019787635654211044
base,25,layer_25,pairwise,feature_listing,128,0.5871492768637836,0.5854582448140718,0.5888271956471727,0.5863445685245097,0.5855283891200088,0.5870886589633301,0.5869733337312937,0.5855363129056059,0.5883823292679153,0.5825849459506571,0.5812240188475698,0.5839821001165546,0.0008047083392739296,-0.0007835019379854202,0.002336993592325598,0.00017594313248991966,-0.0008310168632306159,0.0013491263263858853,0.004564330913126469,0.003322057495824993,0.0059310103184543545,0.015625,0.05859375,-0.010889963712543249
base,25,layer_25,__mean__,__mean__,128,0.5662393160940459,0.5622514209748867,0.5703105795527033,0.5600621365010738,0.5560523412384404,0.5637249515508301,0.5659900028258562,0.5630486170237419,0.5689182457320082,0.5599751432115833,0.5572171066325002,0.562697367897878,0.006177179592972,0.004689056439868485,0.007662752437560508,0.0002493132681896289,-0.0025110759073868395,0.0030642807231439895,0.0062641728824625416,0.0031569077051244675,0.00948053429989765,0.048177083333333336,0.16015625,-0.01929875121762355
base,26,layer_26,triplet,pairwise,128,0.5601193774491549,0.5540290105040185,0.5656407466507517,0.5556116010993719,0.5493879641988315,0.561487161234254,0.5599231407977641,0.5553692265180871,0.563892934366595,0.5590448973234743,0.5553420447278767,0.5629060416307766,0.004507776349782944,0.003589264559559524,0.005411413818364963,0.00019623665139079094,-0.003869711060542613,0.004067404312081634,0.0010744801256805658,-0.003558152518235147,0.006197901500854641,0.0625,0.19140625,-0.027434040093794465
base,26,layer_26,triplet,feature_listing,128,0.5501192056108266,0.5448092335893306,0.5549123225500807,0.532966903410852,0.5277845750853885,0.5377845826616976,0.5494407888036221,0.5453378060017713,0.5533189259236678,0.5310087783727795,0.5281827350496314,0.5337734588596504,0.017152302199974656,0.01510385968722403,0.019342809298541395,0.0006784168072044849,-0.002436415193369612,0.003872428706381468,0.019110427238047123,0.015354671777458861,0.02341856827843003,0.10546875,0.30078125,-0.01972811808809638
base,26,layer_26,pairwise,feature_listing,128,0.5629038754850626,0.5609648758079857,0.5647611103951931,0.5618396834470332,0.561214722704608,0.5624258927768097,0.5626152055338025,0.5608644413761794,0.5643228425178677,0.5584177537821233,0.5570219174143858,0.5596839960198849,0.0010641920380294323,-0.0007231713039800525,0.0027208974119275805,0.0002886699512600899,-0.0006506104953587055,0.001250870735384524,0.004486121702939272,0.003348163643386215,0.005582650506403297,0.01953125,0.06640625,-0.012527854647487402
base,26,layer_26,__mean__,__mean__,128,0.557714152848348,0.5532677066337783,0.5617713931986751,0.5501393959857523,0.5461290873296093,0.5538992122242538,0.5573263783783963,0.5538571579653458,0.5605115676027101,0.5494904764927924,0.5468488990639646,0.5521211655034374,0.007574756862595677,0.005989984314267834,0.009158373509611314,0.0003877744699517886,-0.002318912249756977,0.003063567917949209,0.008223676355555654,0.005048227634203309,0.011733040095229323,0.0625,0.18619791666666666,-0.019896670943126082
base,27,layer_27,triplet,pairwise,128,0.58873969479464,0.5827176523802337,0.5938636508362833,0.582880639936775,0.5767941526137292,0.5877495895954781,0.5884353956207633,0.5848653375520371,0.5926248714560642,0.5869774911552668,0.5833727807039395,0.5903909203479998,0.005859054857864976,0.004760452936170623,0.006987429672153667,0.0003042991738766432,-0.003431745251873508,0.004010527324862777,0.0017622036393731833,-0.00250470993341878,0.006054666504496708,0.0546875,0.16796875,-0.02700819168239832
base,27,layer_27,triplet,feature_listing,128,0.5658612041734159,0.5613541878934484,0.5702167960233055,0.5488222194835544,0.5442092526762281,0.5530318478413392,0.5656078774482012,0.5622507751686499,0.5689273933181539,0.5497062425129116,0.5468628164147958,0.5522865247679875,0.017038984689861536,0.01489764530560933,0.019124873308464886,0.00025332672521471977,-0.0024362122057937086,0.003149019496049729,0.01615496166050434,0.012824416940566153,0.019185968581587075,0.12109375,0.328125,-0.01824489189311862
base,27,layer_27,pairwise,feature_listing,128,0.5973500567488372,0.5956312661059201,0.5990509271505289,0.5959108043462038,0.5955388637958094,0.5962800458539277,0.5969753726385534,0.5954281900660134,0.5986444696318358,0.5924331359565258,0.5913534321356565,0.5935842435224913,0.0014392524026334286,-0.00025554161984473465,0.0032081507379189134,0.0003746841102838516,-0.0005269328132271767,0.0013294782605953511,0.00491692079231143,0.003903245087713003,0.006049943179823458,0.0234375,0.11328125,-0.010377519996836782
base,27,layer_27,__mean__,__mean__,128,0.5839836519056311,0.5799010354598674,0.5877104580033726,0.575871221255511,0.5721807563619222,0.5790204944302483,0.583672881902506,0.5808481009289002,0.5867322448020179,0.5763722898749014,0.5738630097514639,0.5787538962128261,0.00811243065011998,0.0064675188739784055,0.009773484572845822,0.0003107700031250715,-0.002131630090298131,0.0028296750271692857,0.0076113620307296515,0.004740984031620125,0.010430192755302414,0.06640625,0.203125,-0.018543534524117906
base,28,layer_28,triplet,pairwise,128,0.5822831166442484,0.5765158144000452,0.5876465782930609,0.5742344278842211,0.5684718290518503,0.5797723673924338,0.5817621885798872,0.5776842216844671,0.585494986793492,0.5798542625270784,0.5764813681715169,0.5828007473610342,0.00804868876002729,0.006824330415111035,0.009301432158099487,0.0005209280643612146,-0.0027422933024354276,0.004008651740150526,0.0024288541171699762,-0.001987443346297368,0.006352153740590437,0.05859375,0.18359375,-0.02550063794478774
base,28,layer_28,triplet,feature_listing,128,0.5442832838743925,0.5404874421248678,0.5479723629949149,0.5228441532235593,0.5184291780926287,0.5267779903952032,0.5444833696819842,0.5414434791659005,0.5471362643176689,0.5260909355711192,0.5234167818154674,0.5285177079902497,0.02143913065083325,0.019262253533815964,0.023539063235512,-0.0002000858075916767,-0.002715215366333723,0.002370592468651011,0.01819234830327332,0.01539599335519597,0.02106263879686594,0.140625,0.4296875,-0.016035623848438263
base,28,layer_28,pairwise,feature_listing,128,0.5774275958538055,0.575765681033954,0.5792173677124083,0.5751856863498688,0.5748649384710006,0.5755014203255996,0.5768136819824576,0.5752113665104843,0.5783971157157793,0.5728603787720203,0.5716896924306638,0.5740333974477835,0.0022419095039367676,0.0005030866828747094,0.003850966331083327,0.0006139138713479042,-0.000250807439442724,0.00148656137753278,0.004567217081785202,0.0034002067404799163,0.005712395219597965,0.046875,0.19140625,-0.009364282479509711
base,28,layer_28,__mean__,__mean__,128,0.5679979987908155,0.5642563125196223,0.571612103000128,0.557421422485883,0.5539219818718265,0.5606839260377455,0.5676864134147763,0.564779689120284,0.5703427889423134,0.5596018589567393,0.5571959474725493,0.5617839509330224,0.010576576304932436,0.008863223543933903,0.012230487241564938,0.0003115853760391474,-0.001902772036070625,0.0026219351954447725,0.008396139834076166,0.0056029189164595065,0.011042395919018115,0.08203125,0.2682291666666667,-0.016966848090911906
base,29,layer_29,triplet,pairwise,128,0.5799718094058335,0.5744443701871205,0.5852506146184169,0.5680328148882836,0.5626935408916325,0.5731339987716637,0.579011398833245,0.5754591153701767,0.5826234224485234,0.5724237863905728,0.5690989113529212,0.5756947532179766,0.011938994517549872,0.010919317707885057,0.012962589878588915,0.0009604105725884438,-0.0025275652878917754,0.004260381101630627,0.007548023015260696,0.0032832160475663843,0.011697903857566416,0.13671875,0.43359375,-0.022433369886130095
base,29,layer_29,triplet,feature_listing,128,0.5604104853700846,0.5565633447899018,0.5639482833328657,0.5281489663757384,0.5237694808049127,0.5319027399760671,0.5609350078739226,0.5579785918816924,0.5639975745929405,0.5311923932749778,0.5283880398375913,0.5336439677048475,0.03226151899434626,0.0300791451591067,0.03441661471151747,-0.0005245225038379431,-0.003111790178809315,0.0020146632334217427,0.02921809209510684,0.025940201367484407,0.03216445682337508,0.2265625,0.62890625,-0.012099127285182476
base,29,layer_29,pairwise,feature_listing,128,0.5746730389073491,0.5725180014502257,0.5765428485581652,0.568527989089489,0.5680795307271183,0.5689353430992924,0.5733802709728479,0.5715944331139327,0.5752705078804865,0.5651299385353923,0.5639783775666729,0.5662731232936494,0.0061450498178601265,0.004038895119447261,0.008294046088121832,0.0012927679345011711,0.00021089935908094048,0.0024641216150484975,0.009543100371956825,0.00817753984592855,0.010892256267834455,0.1328125,0.3828125,-0.010829743696376681
base,29,layer_29,__mean__,__mean__,128,0.5716851112277558,0.5678419054757494,0.5752472488364826,0.5549032567845037,0.5515141841412211,0.5579906939490077,0.5711088925600052,0.5683440467886006,0.5739638349739835,0.556248706066981,0.5538217762523951,0.5585372814054912,0.016781854443252087,0.015012452662146339,0.018557750226076072,0.0005762186677505573,-0.0018094853692067166,0.002913055316700289,0.015436405160774788,0.01246698575365978,0.01825153898292532,0.16536458333333334,0.4817708333333333,-0.015120746955896417
base,30,layer_30,triplet,pairwise,128,0.558748334646225,0.5543342804186977,0.5635124592052307,0.5408190526068211,0.535884212248493,0.5458077214832884,0.5574163747951388,0.5541483062901534,0.5604159059468656,0.5454839020967484,0.5425835252623074,0.54850032205577,0.017929282039403915,0.016834270383697003,0.01907227428164333,0.0013319598510861397,-0.001913184637669474,0.004198052181163803,0.013264432549476624,0.00924699961906299,0.016838496801210568,0.20703125,0.52734375,-0.017763167852535844
base,30,layer_30,triplet,feature_listing,128,0.5442915195599198,0.5408233848866075,0.5476112452510279,0.5002099121920764,0.49667417522869073,0.5036112929636147,0.5446520722471178,0.5415760825155302,0.5477274782024324,0.5023717968724668,0.4996583656931762,0.5048420811479446,0.04408160736784339,0.04081184364622459,0.04706046514911577,-0.00036055268719792366,-0.0032436099601909517,0.0022950342041440307,0.04191972268745303,0.03898389313253574,0.04470140613848343,0.27734375,0.7734375,-0.00952320545911789
base,30,layer_30,pairwise,feature_listing,128,0.54256253503263,0.5398844690003898,0.5452087924699299,0.5289380014874041,0.5284250738564878,0.529378607030958,0.5402998253703117,0.5378996390849352,0.5425649360520766,0.5241042915731668,0.5226944394409656,0.5254682810627855,0.013624533545225859,0.010961799824144691,0.01622773937997408,0.0022627096623182297,0.0008395209151785821,0.0036701060482300816,0.01845824345946312,0.016543324501253665,0.02029445585794747,0.20703125,0.55078125,-0.009817162761464715
base,30,layer_30,__mean__,__mean__,128,0.5485341297462583,0.545014044768565,0.5521108323087295,0.5233223220954338,0.5203278204445572,0.5262658738259537,0.5474560908041894,0.5445413426302063,0.5502361067337915,0.5239866635141274,0.521645443465483,0.5262702280888334,0.025211807650824387,0.022869304618022095,0.027453492936911062,0.0010780389420688152,-0.0014390912275606144,0.003387730811179305,0.024547466232130926,0.021591405750950796,0.02727811959921382,0.23046875,0.6171875,-0.01236784535770615
base,31,layer_31,triplet,pairwise,128,0.5470730294473469,0.5417249199235812,0.5524483277287799,0.5231731582898647,0.5177132263663224,0.5281588971731253,0.5452293346170336,0.5414029386360198,0.5488342555821873,0.5283937326166779,0.5248563744418788,0.5323267640837003,0.023899871157482266,0.022678739414550363,0.025094306713435797,0.001843694830313325,-0.0014445318724028767,0.005080743151484057,0.018679296830669045,0.013939186686184258,0.023374274547677487,0.24609375,0.6015625,-0.01982191391289234
base,31,layer_31,triplet,feature_listing,128,0.5171272133011371,0.5126492178591434,0.5215070008533076,0.46484591090120375,0.4609075095388107,0.468347791407723,0.5177985250484198,0.5133889997727238,0.5213558487594128,0.4669300150126219,0.4635232822678518,0.46995878306915984,0.05228130239993334,0.04848210329073481,0.05572349221911281,-0.0006713117472827435,-0.0036985704326070847,0.002430352079682052,0.05019719828851521,0.04612130754976533,0.05416437948588282,0.26953125,0.8046875,-0.01119223888963461
base,31,layer_31,pairwise,feature_listing,128,0.5317193879745901,0.5282221308792941,0.5353116429876537,0.5153040993027389,0.514836228149943,0.5157275982783176,0.5287015372887254,0.5253325487836265,0.5319243198260665,0.5092884951736778,0.5074502039060462,0.5109894754947163,0.016415288671851158,0.013261291012167931,0.019819295668276025,0.003017850685864687,0.001528621179750189,0.004793790698749944,0.02243089280091226,0.020113150542601942,0.02470374793629162,0.24609375,0.55859375,-0.013784575741738081
base,31,layer_31,__mean__,__mean__,128,0.5319732102410247,0.5275320895540062,0.5364223238565804,0.5011077228312691,0.4978189880183587,0.5040780956197219,0.5305764656513929,0.5267081623974567,0.5340381413892222,0.5015374142676592,0.49860995353859233,0.5044250075491922,0.030865487409755588,0.02814071123915103,0.03354569820027487,0.001396744589631756,-0.0012048270417532576,0.00410162864330535,0.030435795973365504,0.026724548259517176,0.03408080065661731,0.25390625,0.6549479166666666,-0.01493290951475501
base,32,layer_32,triplet,pairwise,128,0.40470499685034156,0.39927448251401076,0.41024752747034654,0.3626793643925339,0.35752080277889037,0.3679133736877702,0.3992970322724432,0.3947595848701894,0.4034035460848827,0.36546879587695,0.36174205454881303,0.369074945920147,0.04202563245780766,0.03955450862413272,0.044460476044332606,0.005407964577898383,0.001495053165126592,0.009218667255481703,0.03923620097339153,0.03309382436564192,0.045022409223020074,0.2890625,0.63671875,-0.0214576629223302
base,32,layer_32,triplet,feature_listing,128,0.3398010616656393,0.33436356278834867,0.3453169366403017,0.26383669255301356,0.26090551540546586,0.2670678051217692,0.3413458557333797,0.3359538067656104,0.3471104592143092,0.2628185835201293,0.259688237318187,0.2660657695319969,0.07596436911262572,0.07106553624616936,0.081331296483404,-0.0015447940677404404,-0.005378029617713764,0.0019105439772829408,0.07698247814550996,0.07063601543777623,0.08357713857549243,0.25390625,0.859375,-0.013593969400972128
base,32,layer_32,pairwise,feature_listing,128,0.38137929630465806,0.37721326309256253,0.3850950150808785,0.35013123834505677,0.34926621831255034,0.3511040785408113,0.37670323834754527,0.3726281835290138,0.3799030707217753,0.3424286504741758,0.34047642510849985,0.3443806227762252,0.031248057959601283,0.02713083865819499,0.03501338757341728,0.004676057957112789,0.0027409282745793464,0.006431281944969669,0.038950645830482244,0.03558925305842422,0.042622378625674175,0.2578125,0.58984375,-0.013700989075005054
base,32,layer_32,__mean__,__mean__,128,0.3752951182735463,0.37028376946497393,0.3802198263971756,0.3255490984302014,0.3225641788323022,0.32869508578345025,0.3724487087844561,0.3677805250549378,0.3768056920069891,0.32357200995708507,0.32063557232516665,0.3265071127427897,0.04974601984334489,0.04591696117616569,0.05360172003371796,0.002846409489090244,-0.0003806827260026087,0.005853497725911438,0.05172310831646124,0.046439697620614125,0.057073975474728894,0.2669270833333333,0.6953125,-0.016250873799435794
scrambled,0,embedding,triplet,pairwise,128,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0390625,0.0
scrambled,0,embedding,triplet,feature_listing,128,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0390625,0.0
scrambled,0,embedding,pairwise,feature_listing,128,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0390625,0.0
scrambled,0,embedding,__mean__,__mean__,128,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0390625,0.0
scrambled,1,layer_1,triplet,pairwise,128,0.9964797529391944,0.9964478959329426,0.9965143096400425,0.9964026701636612,0.9963656967156567,0.9964404880651273,0.9964779070578516,0.9964560357504524,0.9965022674528882,0.996460048481822,0.9964370925095863,0.9964819740038365,7.708277553319931e-05,4.45469981059432e-05,0.00010768577922135591,1.8458813428878784e-06,-2.0769028924405575e-05,2.431061584502458e-05,1.9704457372426987e-05,-4.623702261596918e-06,4.3076591100543735e-05,0.01953125,0.0703125,-0.00046776793897151947
scrambled,1,layer_1,triplet,feature_listing,128,0.9980779024772346,0.9980411136406474,0.9981122663710267,0.9980296804569662,0.997983436146751,0.9980736210010945,0.998051727656275,0.9980191807611846,0.9980816507013515,0.9980199518613517,0.9979989196755923,0.9980430430849083,4.8222020268440247e-05,3.307830775156617e-05,6.412011571228503e-05,2.6174820959568024e-05,7.4836658313870435e-06,4.480277420952916e-05,5.7950615882873535e-05,3.669006982818246e-05,8.142688311636448e-05,0.02734375,0.078125,-0.00026343949139118195
scrambled,1,layer_1,pairwise,feature_listing,128,0.9962273379787803,0.9962111290311441,0.996243393747136,0.9961962196975946,0.996181627153419,0.9962112079840153,0.9962234981358051,0.9962098523159512,0.9962372059118934,0.9961957326158881,0.9961865287623368,0.9962046127649955,3.1118281185626984e-05,2.097793621942401e-05,4.2489473707973956e-05,3.839842975139618e-06,-6.70372974127531e-06,1.3291463255882258e-05,3.160536289215088e-05,2.2165884729474783e-05,4.0675059426575896e-05,0.03515625,0.1015625,-0.0001341255847364664
scrambled,1,layer_1,__mean__,__mean__,128,0.9969283311317364,0.9969000462015781,0.9969566565860685,0.996876190106074,0.9968435866719423,0.9969084390167456,0.9969177109499773,0.9968950229425294,0.996940374688711,0.996891910986354,0.9968741803158384,0.9969098766179135,5.214102566242218e-05,3.286774735897779e-05,7.143178954720497e-05,1.0620181759198507e-05,-6.663030944764614e-06,2.7468284436811996e-05,3.64201453824838e-05,1.807741743202011e-05,5.5059511214494696e-05,0.02734375,0.08333333333333333,-0.0002884443383663893
scrambled,2,layer_2,triplet,pairwise,128,0.9962515695951879,0.9962238454259932,0.9962805402814411,0.9961606347933412,0.9961308660684154,0.996192161005456,0.9962480724789202,0.9962255667895079,0.9962694494053721,0.9961915174499154,0.9961709987721405,0.9962125282734633,9.093480184674263e-05,6.986686494201422e-05,0.00011437857756391166,3.497116267681122e-06,-1.6279180999845267e-05,2.223300980404019e-05,6.005214527249336e-05,4.118039505556226e-05,8.000920061022042e-05,0.02734375,0.12890625,-0.00034231855534017086
scrambled,2,layer_2,triplet,feature_listing,128,0.9983437922783196,0.9983246013405733,0.9983631607843563,0.9982881182804704,0.9982633827137761,0.9983127153362148,0.9983116085641086,0.9982942608068697,0.9983295580721461,0.998279710765928,0.9982678346917965,0.9982925462070853,5.5673997849226e-05,4.6339991968125105e-05,6.617341423407196e-05,3.218371421098709e-05,1.901770010590553e-05,4.460304044187069e-05,6.408151239156723e-05,5.000513046979904e-05,7.769869407638907e-05,0.0859375,0.16796875,-0.00013780314475297928
scrambled,2,layer_2,pairwise,feature_listing,128,0.9951775129884481,0.9951574261882342,0.9951971309492365,0.9951437916606665,0.9951186418766156,0.9951677496661432,0.9951782054267824,0.995161812135484,0.9951942442334257,0.9951200201176107,0.995107116829604,0.9951317925006151,3.3721327781677246e-05,2.1497183479368686e-05,4.712989320978522e-05,-6.924383342266083e-07,-1.2427382171154022e-05,1.053988235071301e-05,5.749287083745003e-05,4.4010474812239406e-05,7.084982935339213e-05,0.0390625,0.06640625,-0.00018399511463940144
scrambled,2,layer_2,__mean__,__mean__,128,0.9965909582873186,0.9965686243182669,0.996613610671678,0.996530848244826,0.9965042968862691,0.9965575420026047,0.9965792954899371,0.9965605465772872,0.9965977505703146,0.9965304161111513,0.9965153167645138,0.9965456223270546,6.011004249254862e-05,4.590134679650267e-05,7.589396166925629e-05,1.1662797381480535e-05,-3.229621021697919e-06,2.5791977532207965e-05,6.0542176167170204e-05,4.5065333445866895e-05,7.618590801333388e-05,0.05078125,0.12109375,-0.00022137227157751718
scrambled,3,layer_3,triplet,pairwise,128,0.9955624272115529,0.9955367073067464,0.9955891652149148,0.9954129653051496,0.995386419922579,0.9954440485103987,0.9955467679537833,0.995526188367512,0.9955686646746471,0.9954276639036834,0.9954082355136051,0.9954466935247183,0.00014946190640330315,0.00012911022640764712,0.00017096364172175527,1.5659257769584656e-05,-1.3953540474176405e-06,3.1844445038586856e-05,0.00013476330786943436,0.00011262684129178523,0.00015542196342721581,0.04296875,0.1875,-0.00036520324647426605
scrambled,3,layer_3,triplet,feature_listing,128,0.998005473986268,0.9979789740871639,0.9980289257015101,0.9979120008647442,0.997885918605607,0.9979380282922647,0.9979508151300251,0.9979308662936092,0.9979721328592859,0.9979217806831002,0.9979105674196035,0.9979330176720396,9.347312152385712e-05,8.354001911357046e-05,0.00010462509235367178,5.4658856242895126e-05,4.0123495273292066e-05,6.91008404828608e-05,8.369330316781998e-05,6.210958817973733e-05,0.00010526195401325822,0.15625,0.30078125,-0.00014895247295498848
scrambled,3,layer_3,pairwise,feature_listing,128,0.9947239253669977,0.9947048096102662,0.9947402202174999,0.994670370593667,0.9946464866166934,0.9946930773672648,0.9947170955128968,0.994701531692408,0.9947327715344727,0.9946460099890828,0.994633135991171,0.9946579922921955,5.3554773330688477e-05,3.910422092303634e-05,6.749089807271958e-05,6.829854100942612e-06,-3.1573930755257606e-06,1.795029966160655e-05,7.791537791490555e-05,6.59722019918263e-05,8.933075005188584e-05,0.03125,0.109375,-0.00017087510786950588
scrambled,3,layer_3,__mean__,__mean__,128,0.9960972755216062,0.996073497001392,0.9961194370446416,0.9959984455878536,0.9959729417149599,0.9960250513899761,0.996071559532235,0.996052862117843,0.9960911896894685,0.9959984848586222,0.9959839796414599,0.9960125678296512,9.882993375261624e-05,8.391815548141797e-05,0.00011435987738271555,2.5715989371140797e-05,1.1856916050116223e-05,3.9631861727684734e-05,9.87906629840533e-05,8.023621048778295e-05,0.00011667155583078661,0.07682291666666667,0.19921875,-0.00022834360909958681
scrambled,4,layer_4,triplet,pairwise,128,0.9952227342873812,0.9951896496349946,0.9952603797311894,0.9949900615029037,0.9949522629845887,0.9950289023807273,0.9951971797272563,0.9951663299929351,0.9952279105898925,0.9950105217285454,0.9949885807349347,0.9950331647647545,0.0002326727844774723,0.0002072324394248426,0.00025745501043275,2.5554560124874115e-05,3.0391383916139607e-06,4.617966478690505e-05,0.00021221255883574486,0.0001844062120653689,0.00024130763486027718,0.1015625,0.29296875,-0.0003188059199601412
scrambled,4,layer_4,triplet,feature_listing,128,0.9978897841647267,0.9978684450848959,0.9979110935237259,0.997747375164181,0.9977234862744808,0.9977739523281344,0.9978179847821593,0.99780185718555,0.9978355108760297,0.9977696663700044,0.9977567265275866,0.9977818378596567,0.00014240900054574013,0.0001294654910452664,0.00015569773968309163,7.17993825674057e-05,5.778108024969697e-05,8.752435678616166e-05,0.00012011779472231865,9.984000353142619e-05,0.00013975047040730714,0.20703125,0.4375,-0.00013690651394426823
scrambled,4,layer_4,pairwise,feature_listing,128,0.9945574072189629,0.9945371868903748,0.9945781509508379,0.994468973018229,0.9944449234753847,0.994492453255225,0.9945471086539328,0.9945298140635714,0.9945645941887051,0.9944393676705658,0.9944274132489227,0.9944514856091701,8.843420073390007e-05,7.316347910091281e-05,0.0001032867468893528,1.0298565030097961e-05,-1.102394890040159e-06,2.207516226917505e-05,0.00011803954839706421,0.00010333508253097534,0.00013285346794873474,0.07421875,0.18359375,-0.0001541378442198038
scrambled,4,layer_4,__mean__,__mean__,128,0.9958899752236903,0.9958650938700885,0.9959165414019178,0.9957354698951045,0.9957068909114848,0.9957651026546955,0.9958540910544494,0.9958326670806855,0.9958760052182091,0.9957398519230386,0.9957242401704813,0.9957554960778604,0.00015450532858570418,0.00013662046985700728,0.00017214649900173148,3.5884169240792595e-05,1.990594125042359e-05,5.1926394614080586e-05,0.00015012330065170923,0.00012919376604259014,0.00017130385773877303,0.12760416666666666,0.3046875,-0.0002032834260414044
scrambled,5,layer_5,triplet,pairwise,128,0.9952017976902425,0.9951712860376574,0.9952316150884144,0.9949893676675856,0.9949504737742245,0.9950261156423948,0.9951764717698097,0.9951517929206602,0.9952011470333673,0.9949754569679499,0.9949553109938278,0.9949960789293982,0.00021243002265691757,0.00018718624487519265,0.00023803042713552714,2.5325920432806015e-05,5.962431896477938e-06,4.412722773849964e-05,0.00022634072229266167,0.00020451138261705636,0.00024740576045587657,0.1015625,0.25,-0.00032486976124346256
scrambled,5,layer_5,triplet,feature_listing,128,0.9979495224542916,0.9979299030499533,0.9979692136519589,0.9978206208907068,0.9977964141406119,0.9978445313405245,0.9978830721229315,0.997865966160316,0.997899307962507,0.9978384813293815,0.9978279059403576,0.9978501795791089,0.00012890156358480453,0.00011663237819448113,0.000139920215588063,6.64503313601017e-05,5.383427487686277e-05,8.015090133994818e-05,0.0001110411249101162,9.139784378930926e-05,0.0001292964443564415,0.23828125,0.41796875,-0.00011758063919842243
scrambled,5,layer_5,pairwise,feature_listing,128,0.9947816613130271,0.9947602092288435,0.9948018648661673,0.9947041259147227,0.9946794042829424,0.9947297067614272,0.9947709627449512,0.9947514063445851,0.9947879302548245,0.9946538549847901,0.9946387885021977,0.9946689315489493,7.753539830446243e-05,6.389623740687966e-05,9.310418972745537e-05,1.069856807589531e-05,6.491201929748058e-07,2.1191895939409726e-05,0.00012780632823705673,0.0001112955971620977,0.00014517174568027258,0.0703125,0.14453125,-0.00016727857291698456
scrambled,5,layer_5,__mean__,__mean__,128,0.9959776604858538,0.995953799438818,0.9960008978688468,0.9958380381576717,0.9958087640659263,0.995866784581449,0.9959435022125641,0.9959230551418538,0.9959627950835662,0.9958225977607071,0.9958073351454612,0.9958383966858189,0.00013962232818206152,0.00012257162015885114,0.00015701827748368182,3.4158273289601006e-05,2.014860898877184e-05,4.849000833928585e-05,0.00015506272514661154,0.00013573494118948777,0.00017395798349753022,0.13671875,0.2708333333333333,-0.00020324299111962318
