arm,layer,layer_name,n_concepts,top1_accuracy,top5_accuracy,top1_unique_fraction,top1_max_occurrence,top1_gini,top1_entropy_norm,top5_unique_fraction,top5_max_occurrence,mnn_accuracy,mnn_fraction,csls_top1_accuracy,csls_top5_accuracy,csls_top1_unique_fraction,csls_top1_max_occurrence,csls_top1_gini,csls_top1_entropy_norm,csls_top5_unique_fraction,csls_top5_max_occurrence,csls_mnn_accuracy,csls_mnn_fraction
lowLR,10,layer_10,128,0.0859375,0.33203125,0.12109375,63.5,0.9466756184895834,0.34905585299541464,0.3697916666666667,87.83333333333333,0.013020833333333334,0.041666666666666664,0.23177083333333334,0.58984375,0.2760416666666667,23.666666666666668,0.8501383463541666,0.6325613619475573,0.64453125,41.5,0.08333333333333333,0.15104166666666666
lowLR,11,layer_11,128,0.06640625,0.24479166666666666,0.09895833333333333,51.0,0.9558512369791666,0.38036988763772644,0.2955729166666667,86.33333333333333,0.0026041666666666665,0.0234375,0.16796875,0.5026041666666666,0.21354166666666666,29.166666666666668,0.8867594401041666,0.5675698931295865,0.56640625,47.0,0.033854166666666664,0.09895833333333333
lowLR,12,layer_12,128,0.048177083333333336,0.16927083333333334,0.07682291666666667,48.333333333333336,0.96484375,0.32877067703757795,0.2265625,87.33333333333333,0.0026041666666666665,0.018229166666666668,0.10807291666666667,0.3489583333333333,0.15755208333333334,34.166666666666664,0.9245402018229166,0.48170876120233125,0.43359375,62.833333333333336,0.015625,0.044270833333333336
lowLR,13,layer_13,128,0.07942708333333333,0.26953125,0.13020833333333334,46.5,0.9421183268229166,0.4031031664389604,0.359375,83.33333333333333,0.010416666666666666,0.033854166666666664,0.125,0.4036458333333333,0.21223958333333334,30.833333333333332,0.8903605143229166,0.5392344148685899,0.5221354166666666,59.166666666666664,0.013020833333333334,0.0703125
lowLR,14,layer_14,128,0.05078125,0.25390625,0.1171875,49.833333333333336,0.9435017903645834,0.37589357822257075,0.3567708333333333,81.83333333333333,0.005208333333333333,0.028645833333333332,0.08333333333333333,0.35546875,0.19401041666666666,31.666666666666668,0.9000651041666666,0.5189754688165445,0.5130208333333334,61.5,0.0078125,0.06510416666666667
lowLR,15,layer_15,128,0.055989583333333336,0.2643229166666667,0.13802083333333334,45.5,0.9256591796875,0.40828822459643405,0.3502604166666667,83.66666666666667,0.005208333333333333,0.028645833333333332,0.07291666666666667,0.3671875,0.20442708333333334,30.0,0.8850301106770834,0.5243606422861925,0.484375,69.0,0.0078125,0.052083333333333336
lowLR,16,layer_16,128,0.09635416666666667,0.33984375,0.17447916666666666,45.166666666666664,0.9009602864583334,0.4287463376881014,0.4114583333333333,81.5,0.005208333333333333,0.036458333333333336,0.1171875,0.4830729166666667,0.2682291666666667,25.5,0.8415730794270834,0.586558456973413,0.5768229166666666,58.0,0.020833333333333332,0.08854166666666667
lowLR,17,layer_17,128,0.08203125,0.3567708333333333,0.19270833333333334,52.666666666666664,0.88427734375,0.4211682112316233,0.4296875,91.5,0.005208333333333333,0.036458333333333336,0.11067708333333333,0.51171875,0.28515625,31.166666666666668,0.8293660481770834,0.5714136758517838,0.5989583333333334,64.0,0.015625,0.08854166666666667
lowLR,18,layer_18,128,0.06770833333333333,0.3776041666666667,0.22916666666666666,49.5,0.8548380533854166,0.4621687039978159,0.5052083333333334,85.33333333333333,0.0078125,0.041666666666666664,0.11588541666666667,0.56640625,0.3229166666666667,27.666666666666668,0.8082682291666666,0.6192377036606393,0.7213541666666666,52.833333333333336,0.015625,0.1328125
lowLR,19,layer_19,128,0.08072916666666667,0.3502604166666667,0.23828125,41.5,0.84844970703125,0.5084398467762854,0.5234375,75.0,0.010416666666666666,0.041666666666666664,0.1171875,0.5104166666666666,0.3307291666666667,27.5,0.8012491861979166,0.627538513696151,0.74609375,52.5,0.020833333333333332,0.13020833333333334
lowLR,20,layer_20,128,0.08854166666666667,0.4114583333333333,0.24479166666666666,43.166666666666664,0.8445841471354166,0.500666117951493,0.5416666666666666,79.16666666666667,0.0078125,0.036458333333333336,0.14322916666666666,0.58203125,0.3502604166666667,24.166666666666668,0.7830607096354166,0.6482189088135827,0.7526041666666666,55.0,0.018229166666666668,0.1484375
lowLR,21,layer_21,128,0.09244791666666667,0.3763020833333333,0.24739583333333334,41.666666666666664,0.8406982421875,0.5084695473777827,0.5234375,79.33333333333333,0.015625,0.033854166666666664,0.12369791666666667,0.5455729166666666,0.3255208333333333,28.833333333333332,0.7909952799479166,0.6144504043971724,0.7486979166666666,52.333333333333336,0.015625,0.09895833333333333
lowLR,22,layer_22,128,0.11588541666666667,0.52734375,0.2903645833333333,28.166666666666668,0.81158447265625,0.5753322673296939,0.6497395833333334,72.5,0.018229166666666668,0.057291666666666664,0.1640625,0.7434895833333334,0.4322916666666667,14.666666666666666,0.7149658203125,0.7336339160348168,0.8671875,45.833333333333336,0.0390625,0.2786458333333333
lowLR,23,layer_23,128,0.13151041666666666,0.5533854166666666,0.3111979166666667,28.666666666666668,0.8044637044270834,0.5996627942538834,0.6901041666666666,69.16666666666667,0.020833333333333332,0.09635416666666667,0.18880208333333334,0.7760416666666666,0.4752604166666667,12.0,0.6875406901041666,0.7687855598139178,0.9049479166666666,37.833333333333336,0.06510416666666667,0.3515625
lowLR,24,layer_24,128,0.109375,0.5481770833333334,0.3046875,32.333333333333336,0.8159383138020834,0.5814899363946919,0.6901041666666666,76.5,0.013020833333333334,0.09114583333333333,0.19661458333333334,0.8072916666666666,0.484375,11.0,0.6763509114583334,0.7776931524056713,0.9127604166666666,36.833333333333336,0.078125,0.3697916666666667
lowLR,25,layer_25,128,0.10286458333333333,0.5338541666666666,0.29296875,38.666666666666664,0.8264363606770834,0.5471017736806633,0.6927083333333334,85.83333333333333,0.013020833333333334,0.11197916666666667,0.203125,0.7981770833333334,0.4921875,10.5,0.6706136067708334,0.7807484846642604,0.9127604166666666,44.0,0.08854166666666667,0.3671875
lowLR,26,layer_26,128,0.1015625,0.5481770833333334,0.3111979166666667,34.5,0.81866455078125,0.570212196906688,0.70703125,85.5,0.015625,0.14322916666666666,0.19921875,0.8190104166666666,0.5,10.333333333333334,0.6661580403645834,0.7894111601573953,0.9296875,43.0,0.078125,0.390625
lowLR,27,layer_27,128,0.078125,0.4856770833333333,0.24348958333333334,63.5,0.85333251953125,0.4231559918234879,0.6588541666666666,94.5,0.005208333333333333,0.08333333333333333,0.1640625,0.7903645833333334,0.4791666666666667,19.333333333333332,0.69171142578125,0.7493850185143723,0.9192708333333334,64.33333333333333,0.046875,0.3411458333333333
lowLR,28,layer_28,128,0.08854166666666667,0.44921875,0.2786458333333333,52.0,0.8417154947916666,0.4913643497437851,0.6497395833333334,95.5,0.005208333333333333,0.12239583333333333,0.18880208333333334,0.7838541666666666,0.4934895833333333,20.5,0.6799723307291666,0.7491071149947954,0.9127604166666666,58.166666666666664,0.049479166666666664,0.3697916666666667
lowLR,29,layer_29,128,0.06901041666666667,0.453125,0.28125,56.333333333333336,0.8342692057291666,0.4762168621556105,0.6458333333333334,97.66666666666667,0.005208333333333333,0.15885416666666666,0.1875,0.7721354166666666,0.484375,18.666666666666668,0.6835734049479166,0.7497074804443072,0.91015625,63.333333333333336,0.052083333333333336,0.3541666666666667
lowLR,30,layer_30,128,0.059895833333333336,0.42578125,0.2864583333333333,60.5,0.8226114908854166,0.4586609910200566,0.62890625,95.5,0.005208333333333333,0.19270833333333334,0.171875,0.7734375,0.4635416666666667,23.5,0.7069091796875,0.724173927188361,0.9088541666666666,65.33333333333333,0.036458333333333336,0.3229166666666667
lowLR,31,layer_31,128,0.07161458333333333,0.4518229166666667,0.3111979166666667,44.666666666666664,0.81329345703125,0.5349351393533716,0.671875,97.16666666666667,0.013020833333333334,0.21354166666666666,0.21484375,0.7864583333333334,0.5247395833333334,10.5,0.6411539713541666,0.8059378276655437,0.9205729166666666,43.166666666666664,0.0625,0.3958333333333333
lowLR,32,layer_32,128,0.09375,0.4479166666666667,0.24739583333333334,61.333333333333336,0.8595377604166666,0.4316297809969118,0.6028645833333334,85.83333333333333,0.010416666666666666,0.057291666666666664,0.19270833333333334,0.6471354166666666,0.4609375,29.833333333333332,0.6833902994791666,0.6835977603945373,0.8046875,64.16666666666667,0.044270833333333336,0.2864583333333333
lowrank,0,embedding,128,0.0078125,0.0390625,0.0078125,128.0,0.9921875,0.0,0.0390625,128.0,0.0078125,0.0078125,0.0078125,0.0390625,0.0078125,128.0,0.9921875,0.0,0.0390625,128.0,0.0078125,0.0078125
lowrank,1,layer_1,128,0.01953125,0.08333333333333333,0.028645833333333332,102.83333333333333,0.9878336588541666,0.09935706193032072,0.09895833333333333,127.33333333333333,0.0,0.010416666666666666,0.033854166666666664,0.14973958333333334,0.06510416666666667,98.83333333333333,0.9813639322916666,0.15675534948943878,0.18880208333333334,125.66666666666667,0.0026041666666666665,0.026041666666666668
lowrank,2,layer_2,128,0.016927083333333332,0.09244791666666667,0.022135416666666668,107.5,0.9891153971354166,0.09354919787432658,0.12630208333333334,127.5,0.0,0.0078125,0.044270833333333336,0.16145833333333334,0.0625,84.66666666666667,0.9797159830729166,0.18336646883825228,0.22265625,125.66666666666667,0.0,0.020833333333333332
lowrank,3,layer_3,128,0.028645833333333332,0.10026041666666667,0.04296875,89.16666666666667,0.9808349609375,0.177613523445187,0.1328125,122.66666666666667,0.0,0.013020833333333334,0.049479166666666664,0.17447916666666666,0.08723958333333333,82.83333333333333,0.9715983072916666,0.24394486804250737,0.23828125,117.0,0.0,0.028645833333333332
lowrank,4,layer_4,128,0.033854166666666664,0.09505208333333333,0.04296875,84.33333333333333,0.9820760091145834,0.16276110406453917,0.10677083333333333,128.0,0.0026041666666666665,0.013020833333333334,0.059895833333333336,0.2109375,0.08203125,86.16666666666667,0.9673665364583334,0.21594943705981473,0.23958333333333334,116.5,0.0026041666666666665,0.018229166666666668
lowrank,5,layer_5,128,0.037760416666666664,0.13802083333333334,0.048177083333333336,101.0,0.9791463216145834,0.13495124256176505,0.14583333333333334,120.83333333333333,0.0026041666666666665,0.013020833333333334,0.07942708333333333,0.2591145833333333,0.11197916666666667,89.5,0.9447428385416666,0.2235876511800555,0.29296875,111.5,0.0026041666666666665,0.015625
lowrank,6,layer_6,128,0.01953125,0.06380208333333333,0.01953125,104.16666666666667,0.98876953125,0.08796841217824482,0.06770833333333333,128.0,0.0,0.010416666666666666,0.032552083333333336,0.11979166666666667,0.037760416666666664,94.33333333333333,0.9854329427083334,0.1589997686790046,0.13411458333333334,122.66666666666667,0.0,0.010416666666666666
lowrank,7,layer_7,128,0.0703125,0.2825520833333333,0.08463541666666667,63.333333333333336,0.9637247721354166,0.3214004181975673,0.2994791666666667,104.33333333333333,0.0026041666666666665,0.018229166666666668,0.18880208333333334,0.578125,0.20182291666666666,31.833333333333332,0.9086710611979166,0.531362965540486,0.59765625,61.833333333333336,0.033854166666666664,0.08072916666666667
lowrank,8,layer_8,128,0.10286458333333333,0.359375,0.11979166666666667,42.5,0.9403483072916666,0.3987162575612169,0.3815104166666667,74.66666666666667,0.015625,0.046875,0.22005208333333334,0.5299479166666666,0.24869791666666666,27.833333333333332,0.8542277018229166,0.5492430221058949,0.5611979166666666,58.166666666666664,0.0703125,0.14583333333333334
lowrank,9,layer_9,128,0.10546875,0.3645833333333333,0.1171875,40.833333333333336,0.9385579427083334,0.40972766888897144,0.38671875,83.16666666666667,0.013020833333333334,0.052083333333333336,0.21614583333333334,0.5794270833333334,0.24088541666666666,26.0,0.8735555013020834,0.5627620804073824,0.6041666666666666,50.0,0.059895833333333336,0.1328125
lowrank,10,layer_10,128,0.15625,0.42578125,0.17057291666666666,26.166666666666668,0.9086710611979166,0.5189557474789991,0.46875,61.166666666666664,0.03125,0.0703125,0.2890625,0.6848958333333334,0.3411458333333333,17.166666666666668,0.8017985026041666,0.68484009558225,0.7265625,34.666666666666664,0.09635416666666667,0.18489583333333334
lowrank,11,layer_11,128,0.10807291666666667,0.3359375,0.13671875,36.166666666666664,0.9314371744791666,0.4628795001620117,0.4075520833333333,86.33333333333333,0.020833333333333332,0.044270833333333336,0.20833333333333334,0.6067708333333334,0.2747395833333333,20.5,0.8536376953125,0.6282277680013347,0.67578125,37.833333333333336,0.0546875,0.13802083333333334
lowrank,12,layer_12,128,0.0546875,0.22786458333333334,0.07942708333333333,63.333333333333336,0.9657389322916666,0.3046083618684547,0.2721354166666667,101.33333333333333,0.005208333333333333,0.020833333333333332,0.11588541666666667,0.34765625,0.16796875,38.333333333333336,0.9240926106770834,0.47252968869783274,0.44921875,61.333333333333336,0.028645833333333332,0.059895833333333336
lowrank,13,layer_13,128,0.078125,0.3294270833333333,0.13671875,36.0,0.9333699544270834,0.43634462186689976,0.4205729166666667,71.33333333333333,0.005208333333333333,0.036458333333333336,0.13020833333333334,0.4661458333333333,0.24088541666666666,24.5,0.8723958333333334,0.5703792871482564,0.6276041666666666,41.666666666666664,0.020833333333333332,0.08072916666666667
lowrank,14,layer_14,128,0.061197916666666664,0.3046875,0.12760416666666666,45.5,0.9359130859375,0.4092937431299036,0.4153645833333333,79.0,0.005208333333333333,0.026041666666666668,0.08984375,0.4596354166666667,0.22786458333333334,28.5,0.8762410481770834,0.5529428339350262,0.6223958333333334,50.333333333333336,0.005208333333333333,0.06770833333333333
lowrank,15,layer_15,128,0.06770833333333333,0.3203125,0.15885416666666666,40.5,0.92144775390625,0.44294042596429595,0.41796875,74.16666666666667,0.0078125,0.036458333333333336,0.09895833333333333,0.4921875,0.24348958333333334,25.166666666666668,0.8623453776041666,0.5720882094570992,0.6197916666666666,50.833333333333336,0.013020833333333334,0.078125
lowrank,16,layer_16,128,0.11458333333333333,0.44921875,0.23177083333333334,28.666666666666668,0.86614990234375,0.5654433708330561,0.5260416666666666,59.666666666666664,0.013020833333333334,0.07291666666666667,0.15494791666666666,0.6354166666666666,0.3359375,18.5,0.791259765625,0.6737024692688443,0.7526041666666666,35.166666666666664,0.028645833333333332,0.13802083333333334
lowrank,17,layer_17,128,0.1015625,0.45703125,0.2526041666666667,26.833333333333332,0.8497111002604166,0.5683808599529022,0.5598958333333334,66.33333333333333,0.010416666666666666,0.0703125,0.13541666666666666,0.6536458333333334,0.3697916666666667,17.333333333333332,0.7732340494791666,0.6987970267880388,0.7747395833333334,35.5,0.028645833333333332,0.18489583333333334
lowrank,18,layer_18,128,0.10677083333333333,0.5520833333333334,0.2942708333333333,25.166666666666668,0.8175252278645834,0.604060697877434,0.65625,55.333333333333336,0.015625,0.09114583333333333,0.16015625,0.74609375,0.4453125,15.666666666666666,0.7211507161458334,0.7487962696636922,0.8723958333333334,36.333333333333336,0.052083333333333336,0.2786458333333333
lowrank,19,layer_19,128,0.10546875,0.5208333333333334,0.28125,26.5,0.8248291015625,0.5799673205262003,0.6575520833333334,60.666666666666664,0.018229166666666668,0.06510416666666667,0.16666666666666666,0.7174479166666666,0.4440104166666667,15.833333333333334,0.7265421549479166,0.7336557162395599,0.8854166666666666,37.666666666666664,0.0546875,0.2734375
lowrank,20,layer_20,128,0.11067708333333333,0.5638020833333334,0.2877604166666667,29.833333333333332,0.8219401041666666,0.572483781253779,0.6809895833333334,69.33333333333333,0.020833333333333332,0.07291666666666667,0.17708333333333334,0.75,0.4557291666666667,13.333333333333334,0.7134602864583334,0.7571692863013744,0.8919270833333334,39.333333333333336,0.057291666666666664,0.3177083333333333
lowrank,21,layer_21,128,0.1015625,0.515625,0.2708333333333333,34.666666666666664,0.8277180989583334,0.5427517176541881,0.6458333333333334,73.5,0.015625,0.046875,0.16666666666666666,0.6979166666666666,0.4231770833333333,16.666666666666668,0.7377522786458334,0.7134110397923998,0.8697916666666666,42.666666666666664,0.052083333333333336,0.24739583333333334
lowrank,22,layer_22,128,0.140625,0.69140625,0.3528645833333333,25.333333333333332,0.7811279296875,0.6420576601052977,0.79296875,60.0,0.041666666666666664,0.16145833333333334,0.23828125,0.85546875,0.5403645833333334,8.0,0.6240030924479166,0.8263081726373546,0.9453125,29.666666666666668,0.10416666666666667,0.4192708333333333
lowrank,23,layer_23,128,0.14973958333333334,0.69921875,0.3893229166666667,26.833333333333332,0.7674763997395834,0.6706431812093112,0.8216145833333334,61.5,0.0390625,0.21354166666666666,0.24869791666666666,0.87109375,0.5494791666666666,7.5,0.61285400390625,0.8361538067888343,0.9544270833333334,27.333333333333332,0.10677083333333333,0.4375
lowrank,24,layer_24,128,0.15364583333333334,0.6822916666666666,0.39453125,26.0,0.76483154296875,0.6790437023743716,0.8177083333333334,63.666666666666664,0.046875,0.23697916666666666,0.2643229166666667,0.8815104166666666,0.5651041666666666,8.0,0.6037190755208334,0.8382148178291061,0.9583333333333334,26.5,0.1171875,0.4401041666666667
lowrank,25,layer_25,128,0.12239583333333333,0.6458333333333334,0.3528645833333333,28.166666666666668,0.7960408528645834,0.6332518691097658,0.796875,76.5,0.020833333333333332,0.1796875,0.2552083333333333,0.8658854166666666,0.5546875,8.333333333333334,0.61407470703125,0.8316636825366192,0.9557291666666666,34.5,0.12239583333333333,0.4427083333333333
lowrank,26,layer_26,128,0.14453125,0.6471354166666666,0.37890625,24.0,0.7833251953125,0.6633043365008785,0.7981770833333334,75.0,0.036458333333333336,0.22916666666666666,0.2643229166666667,0.8815104166666666,0.5807291666666666,7.833333333333333,0.5923055013020834,0.845549958674401,0.9544270833333334,32.666666666666664,0.12760416666666666,0.4791666666666667
lowrank,27,layer_27,128,0.13151041666666666,0.5963541666666666,0.3450520833333333,29.333333333333332,0.81524658203125,0.6140568122607322,0.7682291666666666,86.33333333333333,0.020833333333333332,0.1875,0.24869791666666666,0.8515625,0.5690104166666666,11.333333333333334,0.60662841796875,0.8298105500684528,0.9309895833333334,42.666666666666664,0.10677083333333333,0.4609375
lowrank,28,layer_28,128,0.10807291666666667,0.5494791666666666,0.33984375,41.5,0.8135579427083334,0.5681231311172553,0.7265625,97.0,0.013020833333333334,0.21354166666666666,0.24348958333333334,0.8020833333333334,0.5377604166666666,13.666666666666666,0.6360066731770834,0.8007929492774335,0.9088541666666666,50.833333333333336,0.08072916666666667,0.3932291666666667
lowrank,29,layer_29,128,0.0859375,0.5065104166666666,0.3098958333333333,49.666666666666664,0.82806396484375,0.5202998806827464,0.7005208333333334,99.16666666666667,0.013020833333333334,0.21614583333333334,0.2265625,0.796875,0.5338541666666666,14.166666666666666,0.6408284505208334,0.7996957199840363,0.8971354166666666,53.666666666666664,0.06510416666666667,0.390625
lowrank,30,layer_30,128,0.07161458333333333,0.4322916666666667,0.3072916666666667,50.166666666666664,0.82672119140625,0.5179283117759415,0.6302083333333334,106.0,0.013020833333333334,0.2265625,0.20703125,0.7565104166666666,0.4921875,16.0,0.67547607421875,0.7750812878686073,0.8723958333333334,55.166666666666664,0.052083333333333336,0.34375
lowrank,31,layer_31,128,0.07682291666666667,0.4479166666666667,0.3111979166666667,53.0,0.8158365885416666,0.5138650660254364,0.6458333333333334,105.33333333333333,0.0026041666666666665,0.21614583333333334,0.20703125,0.7200520833333334,0.4986979166666667,16.0,0.6620279947916666,0.7835486243552592,0.8463541666666666,56.666666666666664,0.052083333333333336,0.3489583333333333
lowrank,32,layer_32,128,0.08463541666666667,0.3971354166666667,0.22135416666666666,63.5,0.8647054036458334,0.39791670464952306,0.5299479166666666,87.33333333333333,0.005208333333333333,0.026041666666666668,0.14973958333333334,0.5625,0.3958333333333333,40.333333333333336,0.7461751302083334,0.6126624628699037,0.7565104166666666,72.83333333333333,0.020833333333333332,0.21614583333333334
taskvec_a0p25,0,embedding,128,0.0078125,0.0390625,0.0078125,128.0,0.9921875,0.0,0.0390625,128.0,0.0078125,0.0078125,0.0078125,0.0390625,0.0078125,128.0,0.9921875,0.0,0.0390625,128.0,0.0078125,0.0078125
taskvec_a0p25,1,layer_1,128,0.0234375,0.09895833333333333,0.03515625,101.5,0.98748779296875,0.10489030049782018,0.12369791666666667,127.0,0.0,0.0078125,0.055989583333333336,0.16927083333333334,0.08463541666666667,83.33333333333333,0.9693603515625,0.23084960138043628,0.22916666666666666,119.66666666666667,0.0026041666666666665,0.015625
taskvec_a0p25,2,layer_2,128,0.029947916666666668,0.12109375,0.04296875,100.5,0.9847208658854166,0.11997031975492854,0.14192708333333334,120.33333333333333,0.0,0.010416666666666666,0.061197916666666664,0.17317708333333334,0.08463541666666667,94.16666666666667,0.9682210286458334,0.19067583894584042,0.22786458333333334,113.66666666666667,0.0,0.015625
taskvec_a0p25,3,layer_3,128,0.02734375,0.140625,0.032552083333333336,111.0,0.9877726236979166,0.09010638810380912,0.16145833333333334,127.5,0.0,0.010416666666666666,0.061197916666666664,0.22135416666666666,0.08463541666666667,91.5,0.9710896809895834,0.1970332002939594,0.2630208333333333,118.16666666666667,0.0,0.018229166666666668
taskvec_a0p25,4,layer_4,128,0.078125,0.20052083333333334,0.09375,76.83333333333333,0.9672444661458334,0.2583625876137685,0.22526041666666666,126.0,0.0078125,0.013020833333333334,0.18359375,0.3984375,0.21223958333333334,52.666666666666664,0.8991292317708334,0.42309525077901994,0.43359375,103.5,0.044270833333333336,0.0703125
taskvec_a0p25,5,layer_5,128,0.037760416666666664,0.15104166666666666,0.0546875,84.66666666666667,0.9804890950520834,0.17588814107590686,0.16536458333333334,128.0,0.005208333333333333,0.015625,0.12239583333333333,0.3359375,0.15755208333333334,60.166666666666664,0.9291585286458334,0.35237796862158327,0.3580729166666667,110.0,0.0026041666666666665,0.026041666666666668
taskvec_a0p25,6,layer_6,128,0.044270833333333336,0.11979166666666667,0.046875,96.66666666666667,0.9747517903645834,0.14380478999892696,0.12630208333333334,118.0,0.0026041666666666665,0.010416666666666666,0.06510416666666667,0.19791666666666666,0.08333333333333333,85.66666666666667,0.9607340494791666,0.23889506560250517,0.21484375,114.66666666666667,0.0078125,0.020833333333333332
taskvec_a0p25,7,layer_7,128,0.09505208333333333,0.3385416666666667,0.10677083333333333,65.0,0.9520263671875,0.3332726649725433,0.3515625,107.16666666666667,0.0,0.020833333333333332,0.23177083333333334,0.5885416666666666,0.2565104166666667,24.166666666666668,0.8604329427083334,0.5798067108058592,0.60546875,66.0,0.041666666666666664,0.07552083333333333
taskvec_a0p25,8,layer_8,128,0.10286458333333333,0.3815104166666667,0.13541666666666666,69.5,0.9380900065104166,0.3311074634326644,0.3997395833333333,97.66666666666667,0.0026041666666666665,0.020833333333333332,0.21744791666666666,0.6002604166666666,0.2721354166666667,25.666666666666668,0.8534952799479166,0.5834137531055351,0.6302083333333334,62.666666666666664,0.059895833333333336,0.11197916666666667
taskvec_a0p25,9,layer_9,128,0.08463541666666667,0.3294270833333333,0.109375,62.5,0.9434611002604166,0.3192122702206273,0.3528645833333333,94.66666666666667,0.0026041666666666665,0.018229166666666668,0.19010416666666666,0.5065104166666666,0.234375,41.666666666666664,0.8821614583333334,0.5042868542717157,0.5299479166666666,78.33333333333333,0.049479166666666664,0.08854166666666667
taskvec_a0p25,10,layer_10,128,0.078125,0.2669270833333333,0.08854166666666667,56.666666666666664,0.95684814453125,0.31995553477371613,0.3046875,99.0,0.005208333333333333,0.020833333333333332,0.16796875,0.46484375,0.20572916666666666,31.833333333333332,0.8952229817708334,0.5300348793183128,0.5052083333333334,67.0,0.03125,0.08072916666666667
taskvec_a0p25,11,layer_11,128,0.078125,0.23958333333333334,0.09635416666666667,41.0,0.95379638671875,0.4026544196057366,0.27734375,81.66666666666667,0.0026041666666666665,0.028645833333333332,0.15234375,0.4466145833333333,0.19401041666666666,30.666666666666668,0.9104817708333334,0.5310656370374109,0.4921875,55.5,0.041666666666666664,0.08072916666666667
taskvec_a0p25,12,layer_12,128,0.052083333333333336,0.171875,0.06770833333333333,57.333333333333336,0.9692789713541666,0.29718297955271583,0.19791666666666666,104.66666666666667,0.0,0.015625,0.10416666666666667,0.33984375,0.13151041666666666,33.0,0.9390869140625,0.4545587679943281,0.37109375,67.66666666666667,0.015625,0.046875
taskvec_a0p25,13,layer_13,128,0.0859375,0.2799479166666667,0.16536458333333334,31.333333333333332,0.919189453125,0.49560027298376874,0.3606770833333333,67.0,0.0026041666666666665,0.059895833333333336,0.14322916666666666,0.4114583333333333,0.26953125,24.666666666666668,0.8532511393229166,0.6073067047151962,0.5755208333333334,47.0,0.013020833333333334,0.1171875
taskvec_a0p25,14,layer_14,128,0.078125,0.23828125,0.13671875,38.0,0.934326171875,0.4246199029831051,0.3515625,80.0,0.0078125,0.026041666666666668,0.125,0.4049479166666667,0.2552083333333333,26.5,0.8609619140625,0.5840953443185419,0.5794270833333334,55.666666666666664,0.028645833333333332,0.12239583333333333
taskvec_a0p25,15,layer_15,128,0.10677083333333333,0.3815104166666667,0.14453125,45.0,0.9281209309895834,0.4233288938141064,0.4544270833333333,82.33333333333333,0.005208333333333333,0.0390625,0.19401041666666666,0.5885416666666666,0.3098958333333333,26.5,0.8305460611979166,0.6205281258614017,0.6861979166666666,59.333333333333336,0.046875,0.13802083333333334
taskvec_a0p25,16,layer_16,128,0.3515625,0.8216145833333334,0.4583333333333333,12.5,0.6885579427083334,0.7728934939969304,0.8619791666666666,33.333333333333336,0.14583333333333334,0.2604166666666667,0.4322916666666667,0.9401041666666666,0.6158854166666666,8.5,0.5462443033854166,0.8591735494820306,0.9661458333333334,19.0,0.234375,0.4557291666666667
taskvec_a0p25,17,layer_17,128,0.3411458333333333,0.86328125,0.5052083333333334,12.833333333333334,0.65106201171875,0.7832891817544297,0.890625,37.5,0.13020833333333334,0.2916666666666667,0.43359375,0.9622395833333334,0.6653645833333334,6.833333333333333,0.4913330078125,0.8813349386097693,0.98046875,18.833333333333332,0.24479166666666666,0.5078125
taskvec_a0p25,18,layer_18,128,0.3880208333333333,0.88671875,0.5286458333333334,9.666666666666666,0.6244303385416666,0.816284162094449,0.92578125,28.5,0.19270833333333334,0.3515625,0.4635416666666667,0.9635416666666666,0.6653645833333334,5.0,0.4832560221354167,0.8926367089968821,0.9869791666666666,16.0,0.296875,0.5442708333333334
taskvec_a0p25,19,layer_19,128,0.3333333333333333,0.8671875,0.52734375,10.0,0.6276448567708334,0.805558736338328,0.9270833333333334,36.833333333333336,0.16927083333333334,0.3645833333333333,0.4153645833333333,0.9388020833333334,0.6627604166666666,5.5,0.4911092122395833,0.8876936448310326,0.9869791666666666,23.0,0.2604166666666667,0.5442708333333334
taskvec_a0p25,20,layer_20,128,0.375,0.9153645833333334,0.5768229166666666,6.333333333333333,0.5732625325520834,0.8552271549652094,0.9622395833333334,25.333333333333332,0.19270833333333334,0.4348958333333333,0.4205729166666667,0.96484375,0.6979166666666666,3.6666666666666665,0.4477742513020833,0.9062701381021686,0.9869791666666666,15.5,0.23697916666666666,0.5703125
taskvec_a0p25,21,layer_21,128,0.3463541666666667,0.9010416666666666,0.5442708333333334,8.0,0.6056315104166666,0.836537260534871,0.9544270833333334,29.166666666666668,0.16145833333333334,0.4010416666666667,0.3997395833333333,0.9674479166666666,0.6875,4.0,0.4584554036458333,0.9030623418786128,0.9895833333333334,16.833333333333332,0.234375,0.578125
taskvec_a0p25,22,layer_22,128,0.40625,0.96484375,0.6393229166666666,4.833333333333333,0.51031494140625,0.8834571807079286,0.9817708333333334,17.833333333333332,0.21614583333333334,0.5052083333333334,0.4427083333333333,0.9869791666666666,0.7265625,3.3333333333333335,0.4161173502604167,0.915437588346801,0.9895833333333334,11.333333333333334,0.265625,0.6119791666666666
taskvec_a0p25,23,layer_23,128,0.4205729166666667,0.9700520833333334,0.6575520833333334,5.0,0.4895426432291667,0.8894630866031656,0.9830729166666666,20.833333333333332,0.23697916666666666,0.5364583333333334,0.4713541666666667,0.98828125,0.7473958333333334,3.1666666666666665,0.3887532552083333,0.923257361415497,0.9934895833333334,13.0,0.3151041666666667,0.6536458333333334
