region,arm,layer,layer_name,model,mean_test_pearson_r,mean_test_spearman_r,mean_test_r2_vs_train_mean,n_subjects,n_test_pairs
ATL (Semantic),lowrank,4,layer_4,single_triplet,-9.865043309949482e-05,-0.0019579341677024137,-0.0014512028564325579,3,765
ATL (Semantic),lowrank,5,layer_5,all_single_formats,0.038778144391965474,0.030628258849368355,-0.0001750855552600239,3,765
ATL (Semantic),lowrank,5,layer_5,mean_rdm,0.020897483068439457,0.019223573763253288,-0.0007704658273914126,3,765
ATL (Semantic),lowrank,5,layer_5,mean_repr,0.019595041522927417,0.017010966986642468,-0.0006188986688019001,3,765
ATL (Semantic),lowrank,5,layer_5,mean_repr_plus_single_formats,0.03514467576475048,0.028170610991789167,-0.00030312298051723047,3,765
ATL (Semantic),lowrank,5,layer_5,single_feature_listing,0.03893984409176598,0.031243345378104036,0.0003413832257744831,3,765
ATL (Semantic),lowrank,5,layer_5,single_pairwise,0.01498187166576957,0.020401246952287032,-0.0013298738678369688,3,765
ATL (Semantic),lowrank,5,layer_5,single_triplet,0.011410482818697174,0.009310211948115906,-0.001119297450002869,3,765
ATL (Semantic),lowrank,6,layer_6,all_single_formats,0.04434773682381817,0.033737839637561495,0.0002741803665369987,3,765
ATL (Semantic),lowrank,6,layer_6,mean_rdm,0.03019362622796427,0.024499283398238935,-0.000645863031479695,3,765
ATL (Semantic),lowrank,6,layer_6,mean_repr,0.02515624636419996,0.022253681044000443,-0.0007513744464534936,3,765
ATL (Semantic),lowrank,6,layer_6,mean_repr_plus_single_formats,0.04471289518200131,0.03593547197926738,0.0004989541609962492,3,765
ATL (Semantic),lowrank,6,layer_6,single_feature_listing,0.042066608679649876,0.03385716158156837,2.0026598775091387e-05,3,765
ATL (Semantic),lowrank,6,layer_6,single_pairwise,0.02810799707291391,0.03307009241710162,-0.0007536237759702505,3,765
ATL (Semantic),lowrank,6,layer_6,single_triplet,0.01180556292289589,0.010298935644685607,-0.001617546320177891,3,765
ATL (Semantic),lowrank,7,layer_7,all_single_formats,0.04497335298298749,0.036749577325131705,0.00128941606713547,3,765
ATL (Semantic),lowrank,7,layer_7,mean_rdm,0.027252232444339147,0.01074113714036004,0.0006179382332022199,3,765
ATL (Semantic),lowrank,7,layer_7,mean_repr,0.025303828248865196,0.009722759416672496,0.0005612318639722039,3,765
ATL (Semantic),lowrank,7,layer_7,mean_repr_plus_single_formats,0.04180900839509785,0.030170734468334747,0.0009711134737932318,3,765
ATL (Semantic),lowrank,7,layer_7,single_feature_listing,0.033387875488015036,0.01621745595608595,0.0008202655909147113,3,765
ATL (Semantic),lowrank,7,layer_7,single_pairwise,0.03462858600644687,0.01735269860134668,0.001300329173793709,3,765
ATL (Semantic),lowrank,7,layer_7,single_triplet,0.020706705658429487,0.008947117640179162,0.00011165490077313933,3,765
ATL (Semantic),lowrank,8,layer_8,all_single_formats,0.03794499002764671,0.03229899836576736,0.0005019744053094503,3,765
ATL (Semantic),lowrank,8,layer_8,mean_rdm,0.03512626266941677,0.027005347999702296,0.0009564124585512331,3,765
ATL (Semantic),lowrank,8,layer_8,mean_repr,0.03605731244407547,0.02752800581179619,0.0011001690199327434,3,765
ATL (Semantic),lowrank,8,layer_8,mean_repr_plus_single_formats,0.03915570194262978,0.03724412680058422,0.0006110785240535099,3,765
ATL (Semantic),lowrank,8,layer_8,single_feature_listing,0.03851389795935023,0.025210095520991058,0.0010724340385858122,3,765
ATL (Semantic),lowrank,8,layer_8,single_pairwise,0.03717405339265229,0.02503322564427372,0.0012219859229878338,3,765
ATL (Semantic),lowrank,8,layer_8,single_triplet,0.03249879763628347,0.02626545366596235,0.0007022948498414857,3,765
ATL (Semantic),lowrank,9,layer_9,all_single_formats,0.01993070180716917,0.013757127710397289,-0.0007410484724466407,3,765
ATL (Semantic),lowrank,9,layer_9,mean_rdm,0.03265062640369335,0.024318964755487404,0.0009493866505621747,3,765
ATL (Semantic),lowrank,9,layer_9,mean_repr,0.03327060926917163,0.023893890939832522,0.0010253932891801283,3,765
ATL (Semantic),lowrank,9,layer_9,mean_repr_plus_single_formats,0.019919617495255258,0.020640123140603605,-0.0006992798042834147,3,765
ATL (Semantic),lowrank,9,layer_9,single_feature_listing,0.03687036857586604,0.026882586224288265,0.0006931404659326809,3,765
ATL (Semantic),lowrank,9,layer_9,single_pairwise,0.03454684616290262,0.023398242505255126,0.000915171136373886,3,765
ATL (Semantic),lowrank,9,layer_9,single_triplet,0.03038486729499849,0.022300292993224242,0.0008884096704569652,3,765
ATL (Semantic),lowrank,10,layer_10,all_single_formats,0.022411790169629325,0.018372925792829762,-0.0001820450447438763,3,765
ATL (Semantic),lowrank,10,layer_10,mean_rdm,0.03484574045616323,0.024398867125030897,0.001267714231419655,3,765
ATL (Semantic),lowrank,10,layer_10,mean_repr,0.035155053228652984,0.025914501516161537,0.0014439111527447441,3,765
ATL (Semantic),lowrank,10,layer_10,mean_repr_plus_single_formats,0.025163858492298533,0.024597233714386244,0.00032820359786508063,3,765
ATL (Semantic),lowrank,10,layer_10,single_feature_listing,0.03146832898889188,0.021585969562048706,0.00036375450225190065,3,765
ATL (Semantic),lowrank,10,layer_10,single_pairwise,0.033633738828461,0.026233717870746145,0.0010510007856795827,3,765
ATL (Semantic),lowrank,10,layer_10,single_triplet,0.03444260326461567,0.022964171520179436,0.0013395248734336211,3,765
ATL (Semantic),lowrank,11,layer_11,all_single_formats,0.025738162324746027,0.014893263818361176,-0.00043818853511072103,3,765
ATL (Semantic),lowrank,11,layer_11,mean_rdm,0.03140097616841097,0.020900370956779726,0.0009673201068658063,3,765
ATL (Semantic),lowrank,11,layer_11,mean_repr,0.032035552400388294,0.022845287372897108,0.0011776100694053844,3,765
ATL (Semantic),lowrank,11,layer_11,mean_repr_plus_single_formats,0.029375710362965223,0.021563302413269564,0.00030834886558780045,3,765
ATL (Semantic),lowrank,11,layer_11,single_feature_listing,0.027436028806389064,0.021521390077864383,0.00010215003343179892,3,765
ATL (Semantic),lowrank,11,layer_11,single_pairwise,0.031110334933452208,0.02371691384759081,0.0006836235745076857,3,765
ATL (Semantic),lowrank,11,layer_11,single_triplet,0.031223693729803156,0.018906885908118617,0.001059860071855249,3,765
ATL (Semantic),lowrank,12,layer_12,all_single_formats,-0.00564953773802064,-0.011296683314557215,-0.00397117999474661,3,765
ATL (Semantic),lowrank,12,layer_12,mean_rdm,0.021897491682643478,0.00951316200113845,-0.0003260941687914058,3,765
ATL (Semantic),lowrank,12,layer_12,mean_repr,0.028190400239412283,0.01694619987529047,0.00036877858887903364,3,765
ATL (Semantic),lowrank,12,layer_12,mean_repr_plus_single_formats,0.0076373194780606085,-0.0033437305588099923,-0.002374512977029619,3,765
ATL (Semantic),lowrank,12,layer_12,single_feature_listing,0.024454613987361318,0.022253296855038088,-0.00012183932207691465,3,765
ATL (Semantic),lowrank,12,layer_12,single_pairwise,0.030301265381782502,0.025342220785534195,-4.214693700033134e-05,3,765
ATL (Semantic),lowrank,12,layer_12,single_triplet,0.0176197578316234,0.006464792342738727,-0.0005382739567783013,3,765
ATL (Semantic),lowrank,13,layer_13,all_single_formats,0.004825321080112278,-0.004401760157263732,-0.0024715993963198755,3,765
ATL (Semantic),lowrank,13,layer_13,mean_rdm,0.029512150578099375,0.01831829948315863,0.00013404967933109782,3,765
ATL (Semantic),lowrank,13,layer_13,mean_repr,0.030915344015131466,0.019842296685190827,0.0007837721070178549,3,765
ATL (Semantic),lowrank,13,layer_13,mean_repr_plus_single_formats,0.020316690588786154,0.009766762454803074,-0.0002063093143305957,3,765
ATL (Semantic),lowrank,13,layer_13,single_feature_listing,0.024840154596308856,0.015942805521134903,0.00035059349599534756,3,765
ATL (Semantic),lowrank,13,layer_13,single_pairwise,0.02906199536534626,0.02271583356183642,-0.0010152089996176745,3,765
ATL (Semantic),lowrank,13,layer_13,single_triplet,0.028255317210299266,0.013969923722408642,0.00031384981962390146,3,765
ATL (Semantic),lowrank,14,layer_14,all_single_formats,0.005569656209764506,0.0007102135027410098,-0.001924407643413802,3,765
ATL (Semantic),lowrank,14,layer_14,mean_rdm,0.02896363015596909,0.017267140612892185,-0.00017209093879814544,3,765
ATL (Semantic),lowrank,14,layer_14,mean_repr,0.031530608309551136,0.021540108121495555,0.0004743399667644181,3,765
ATL (Semantic),lowrank,14,layer_14,mean_repr_plus_single_formats,0.013482293333679812,0.0016725353764323672,0.00010816998133644784,3,765
ATL (Semantic),lowrank,14,layer_14,single_feature_listing,0.022556520116651418,0.013878459945486267,0.0003293593450801972,3,765
ATL (Semantic),lowrank,14,layer_14,single_pairwise,0.026060551830584186,0.020849157674634657,-0.0018791814486032916,3,765
ATL (Semantic),lowrank,14,layer_14,single_triplet,0.029202404905267192,0.015603977660215958,0.0004908501286114234,3,765
ATL (Semantic),lowrank,15,layer_15,all_single_formats,0.006096659710153311,0.004837260682664472,-0.002189539700459727,3,765
ATL (Semantic),lowrank,15,layer_15,mean_rdm,0.0302065016703231,0.018887685394627735,-0.0005885693423597349,3,765
ATL (Semantic),lowrank,15,layer_15,mean_repr,0.0322145310662317,0.020961573151946106,0.00013407724307949268,3,765
ATL (Semantic),lowrank,15,layer_15,mean_repr_plus_single_formats,0.011767396482773028,0.007449307829976548,-0.0002730970863144,3,765
ATL (Semantic),lowrank,15,layer_15,single_feature_listing,0.025082249452334383,0.013494744518360613,0.0003091492477507174,3,765
ATL (Semantic),lowrank,15,layer_15,single_pairwise,0.02369994363052599,0.01914023156230263,-0.002276084807269004,3,765
ATL (Semantic),lowrank,15,layer_15,single_triplet,0.030047434327323694,0.01857653700825265,0.00037809660067041523,3,765
ATL (Semantic),lowrank,16,layer_16,all_single_formats,0.021668677631140557,0.017936076138747255,-0.001010207563099108,3,765
ATL (Semantic),lowrank,16,layer_16,mean_rdm,0.0312090798797212,0.018017953060864733,-0.0006150585694197908,3,765
ATL (Semantic),lowrank,16,layer_16,mean_repr,0.034911477278945134,0.019634343241030593,0.00024545313085570325,3,765
ATL (Semantic),lowrank,16,layer_16,mean_repr_plus_single_formats,0.025995056371930333,0.019607682313968335,0.0007065420230744449,3,765
ATL (Semantic),lowrank,16,layer_16,single_feature_listing,0.027566764654345908,0.012993869326969734,0.0006784093858817434,3,765
ATL (Semantic),lowrank,16,layer_16,single_pairwise,0.026177859830149763,0.018329003166342474,-0.002660313096796337,3,765
ATL (Semantic),lowrank,16,layer_16,single_triplet,0.034035658662233015,0.02272808293549673,0.001047253151062651,3,765
ATL (Semantic),lowrank,17,layer_17,all_single_formats,0.02810513543389746,0.0189121126649321,0.0005866723528979989,3,765
ATL (Semantic),lowrank,17,layer_17,mean_rdm,0.02919530112331078,0.013893041256801818,-0.00047128786977990167,3,765
ATL (Semantic),lowrank,17,layer_17,mean_repr,0.031666927336272126,0.015892485701692997,0.00019896785755620558,3,765
ATL (Semantic),lowrank,17,layer_17,mean_repr_plus_single_formats,0.027404440944299047,0.01711994263254676,0.0007169106013273548,3,765
ATL (Semantic),lowrank,17,layer_17,single_feature_listing,0.02870153641902364,0.015240936960041404,0.0009959522637869773,3,765
ATL (Semantic),lowrank,17,layer_17,single_pairwise,0.022048261285710483,0.014917458788362719,-0.0021153277020610575,3,765
ATL (Semantic),lowrank,17,layer_17,single_triplet,0.03369693846245598,0.02309151675926067,0.0012522261397074723,3,765
ATL (Semantic),lowrank,18,layer_18,all_single_formats,0.03819913913745573,0.01934264553770328,0.0008745046078286375,3,765
ATL (Semantic),lowrank,18,layer_18,mean_rdm,0.033672472365232985,0.017625767607313134,-8.24809563526226e-05,3,765
ATL (Semantic),lowrank,18,layer_18,mean_repr,0.036066593039311465,0.02107621335138843,0.0007210733978708269,3,765
ATL (Semantic),lowrank,18,layer_18,mean_repr_plus_single_formats,0.0423044264779899,0.02240049483538352,0.0014819546922435849,3,765
ATL (Semantic),lowrank,18,layer_18,single_feature_listing,0.03399822464602005,0.02246894301307252,0.0012670548017564103,3,765
ATL (Semantic),lowrank,18,layer_18,single_pairwise,0.022932735129728554,0.0171623821109468,-0.002148269586606929,3,765
ATL (Semantic),lowrank,18,layer_18,single_triplet,0.0383712720454389,0.023769377977520295,0.001278016812264804,3,765
ATL (Semantic),lowrank,19,layer_19,all_single_formats,0.04689171330924635,0.02735476339365368,0.0016007999882695263,3,765
ATL (Semantic),lowrank,19,layer_19,mean_rdm,0.03491497100337219,0.02481015481117604,5.7937918212587945e-05,3,765
ATL (Semantic),lowrank,19,layer_19,mean_repr,0.03660393077326224,0.023809342564232592,0.000709329847380776,3,765
ATL (Semantic),lowrank,19,layer_19,mean_repr_plus_single_formats,0.04859721779521756,0.027469796716685393,0.001942177362533067,3,765
ATL (Semantic),lowrank,19,layer_19,single_feature_listing,0.03319948782020171,0.02153594458529884,0.0010770418331342106,3,765
ATL (Semantic),lowrank,19,layer_19,single_pairwise,0.023963937171134448,0.01909346772441929,-0.0016536169098090303,3,765
ATL (Semantic),lowrank,19,layer_19,single_triplet,0.041722327067548505,0.029037493179529087,0.0013024799584855733,3,765
ATL (Semantic),lowrank,20,layer_20,all_single_formats,0.04616320178450886,0.03198198886405956,0.0018585706267753392,3,765
ATL (Semantic),lowrank,20,layer_20,mean_rdm,0.03350783694665823,0.02334160590450188,-0.00014801194087495548,3,765
ATL (Semantic),lowrank,20,layer_20,mean_repr,0.03594892589024282,0.024783895942330197,0.0006687597588227456,3,765
ATL (Semantic),lowrank,20,layer_20,mean_repr_plus_single_formats,0.04980615266886287,0.03235483085008777,0.002590450378843793,3,765
ATL (Semantic),lowrank,20,layer_20,single_feature_listing,0.031412102492846275,0.021834164566359216,0.000998573020294824,3,765
ATL (Semantic),lowrank,20,layer_20,single_pairwise,0.025279346996912807,0.019339795391680202,-0.001521961402452569,3,765
ATL (Semantic),lowrank,20,layer_20,single_triplet,0.03973511779416977,0.031165372887999355,0.001530228286554099,3,765
ATL (Semantic),lowrank,21,layer_21,all_single_formats,0.04568117929401542,0.0351104931923056,0.0017161273058555377,3,765
ATL (Semantic),lowrank,21,layer_21,mean_rdm,0.034484767023319644,0.025529445894981143,-6.80003866968167e-05,3,765
ATL (Semantic),lowrank,21,layer_21,mean_repr,0.03687831383844842,0.026430949762468476,0.0007595158000761234,3,765
ATL (Semantic),lowrank,21,layer_21,mean_repr_plus_single_formats,0.0510121309884608,0.03618647245646581,0.002612218634765943,3,765
ATL (Semantic),lowrank,21,layer_21,single_feature_listing,0.03169155850563405,0.021476761615841593,0.0009304647434420129,3,765
ATL (Semantic),lowrank,21,layer_21,single_pairwise,0.023398715662691468,0.01778994137901858,-0.0013577252947998646,3,765
ATL (Semantic),lowrank,21,layer_21,single_triplet,0.04027744915975295,0.03668587343439647,0.0014568050676824946,3,765
ATL (Semantic),lowrank,22,layer_22,all_single_formats,0.04292541711716414,0.030902534029984077,0.00196613070801821,3,765
ATL (Semantic),lowrank,22,layer_22,mean_rdm,0.032049325239958605,0.016835687473536753,0.0004596349153013953,3,765
ATL (Semantic),lowrank,22,layer_22,mean_repr,0.03354120762783762,0.01546348958477125,0.0014728246142116836,3,765
ATL (Semantic),lowrank,22,layer_22,mean_repr_plus_single_formats,0.054603541480998996,0.03606952712324934,0.0035734276576599258,3,765
ATL (Semantic),lowrank,22,layer_22,single_feature_listing,0.023676870189168104,0.012001857687652405,0.0005644417284083788,3,765
ATL (Semantic),lowrank,22,layer_22,single_pairwise,0.025491150197681126,0.019695143377980555,-0.0011504196280821926,3,765
ATL (Semantic),lowrank,22,layer_22,single_triplet,0.03767023129929233,0.027146506172174373,0.001962700445500176,3,765
ATL (Semantic),lowrank,23,layer_23,all_single_formats,0.03698071978466908,0.02543554296487914,0.0015487937183938556,3,765
ATL (Semantic),lowrank,23,layer_23,mean_rdm,0.03161763611339629,0.017384532677460235,0.000484590876705752,3,765
ATL (Semantic),lowrank,23,layer_23,mean_repr,0.03354978022842569,0.01676882965945937,0.0015219564134252666,3,765
ATL (Semantic),lowrank,23,layer_23,mean_repr_plus_single_formats,0.048100770577736686,0.028416876116660852,0.0026987072273643906,3,765
ATL (Semantic),lowrank,23,layer_23,single_feature_listing,0.028107989754799372,0.013515446049192808,0.001022503081518707,3,765
ATL (Semantic),lowrank,23,layer_23,single_pairwise,0.025059498692400383,0.020683733055144784,-0.0008677549976417268,3,765
ATL (Semantic),lowrank,23,layer_23,single_triplet,0.03212476397216294,0.020272141591680573,0.0014291473649775677,3,765
ATL (Semantic),lowrank,24,layer_24,all_single_formats,0.021561691685907287,0.014611367400887513,6.225993182185086e-05,3,765
ATL (Semantic),lowrank,24,layer_24,mean_rdm,0.026056490102481678,0.013040534883955726,-0.00015943971205623075,3,765
ATL (Semantic),lowrank,24,layer_24,mean_repr,0.027576546991045097,0.012767948347848973,0.0008481295963150467,3,765
ATL (Semantic),lowrank,24,layer_24,mean_repr_plus_single_formats,0.032462351824987974,0.017196512386207476,0.0012921974973338173,3,765
ATL (Semantic),lowrank,24,layer_24,single_feature_listing,0.02425675197348415,0.00989302660401349,0.0006990112201046284,3,765
ATL (Semantic),lowrank,24,layer_24,single_pairwise,0.025939202235422527,0.02249873105959584,-0.0006724981631945903,3,765
ATL (Semantic),lowrank,24,layer_24,single_triplet,0.01731008384747776,0.012048996779871072,-5.6775765914858965e-05,3,765
ATL (Semantic),lowrank,25,layer_25,all_single_formats,0.031678608504019,0.02461755999088311,0.000784297581235401,3,765
ATL (Semantic),lowrank,25,layer_25,mean_rdm,0.03175394278414955,0.019550911693809615,0.00021263483072712455,3,765
ATL (Semantic),lowrank,25,layer_25,mean_repr,0.033940206485465245,0.019082174355851363,0.0012866777850054634,3,765
ATL (Semantic),lowrank,25,layer_25,mean_repr_plus_single_formats,0.04270365469495008,0.0293145112906435,0.00197996173791141,3,765
ATL (Semantic),lowrank,25,layer_25,single_feature_listing,0.02483209055979727,0.01368652628759367,0.0008454614221711972,3,765
ATL (Semantic),lowrank,25,layer_25,single_pairwise,0.025321482670192144,0.023102693977677193,-0.0005952050536508121,3,765
ATL (Semantic),lowrank,25,layer_25,single_triplet,0.029371452952619687,0.023957040883691796,0.0006176211067458285,3,765
ATL (Semantic),lowrank,26,layer_26,all_single_formats,0.027666418400724074,0.02394055649681852,0.000403625500229506,3,765
ATL (Semantic),lowrank,26,layer_26,mean_rdm,0.027178777433328413,0.017848650813243154,-5.736922047265095e-05,3,765
ATL (Semantic),lowrank,26,layer_26,mean_repr,0.02996085285080328,0.021130893268821754,0.001064072683339116,3,765
ATL (Semantic),lowrank,26,layer_26,mean_repr_plus_single_formats,0.03972378600282265,0.02779138074743337,0.001759662240319278,3,765
ATL (Semantic),lowrank,26,layer_26,single_feature_listing,0.021703804449792103,0.008738788941683598,0.0005841521694000725,3,765
ATL (Semantic),lowrank,26,layer_26,single_pairwise,0.024748015643127824,0.02225847893871641,-0.0006168895230272605,3,765
ATL (Semantic),lowrank,26,layer_26,single_triplet,0.021503830346790806,0.022548121677826462,0.00017502882131870123,3,765
ATL (Semantic),lowrank,27,layer_27,all_single_formats,0.028214330893809342,0.02332605071883988,0.0006077053074344807,3,765
ATL (Semantic),lowrank,27,layer_27,mean_rdm,0.023536037139274674,0.016383470260959904,-0.00018644399210350956,3,765
ATL (Semantic),lowrank,27,layer_27,mean_repr,0.028490213552440066,0.02022259908479041,0.0008661943272329312,3,765
ATL (Semantic),lowrank,27,layer_27,mean_repr_plus_single_formats,0.03807459340337604,0.027067300703539337,0.0015276442429629593,3,765
ATL (Semantic),lowrank,27,layer_27,single_feature_listing,0.027624639858813388,0.015527756357009467,0.0010243812080656944,3,765
ATL (Semantic),lowrank,27,layer_27,single_pairwise,0.021585703793060518,0.017070114217591584,-0.00017007831433069054,3,765
ATL (Semantic),lowrank,27,layer_27,single_triplet,0.013228235348773711,0.018567030565091038,-0.00027050839392743037,3,765
ATL (Semantic),lowrank,28,layer_28,all_single_formats,0.020862087299281806,0.008519023920587607,-9.388063772845327e-05,3,765
ATL (Semantic),lowrank,28,layer_28,mean_rdm,0.015474965389256379,0.00369058171480331,-0.0006555925759720674,3,765
ATL (Semantic),lowrank,28,layer_28,mean_repr,0.022961793101282255,0.008126597232106157,0.0003497641285389319,3,765
ATL (Semantic),lowrank,28,layer_28,mean_repr_plus_single_formats,0.031337430692013564,0.0176751135524086,0.0009078260561361148,3,765
ATL (Semantic),lowrank,28,layer_28,single_feature_listing,0.024341266034123333,0.014384124096966077,0.0010285865764778634,3,765
ATL (Semantic),lowrank,28,layer_28,single_pairwise,0.022518812524943446,0.0185275931213736,-8.79754564504139e-05,3,765
ATL (Semantic),lowrank,28,layer_28,single_triplet,0.0031186492751921896,0.005660827798555253,-0.0013262656251011862,3,765
ATL (Semantic),lowrank,29,layer_29,all_single_formats,0.02601956895732106,0.0163198021087328,0.00019370523547024288,3,765
ATL (Semantic),lowrank,29,layer_29,mean_rdm,0.015873198946560724,0.002330579591935928,-0.0007319451758259395,3,765
ATL (Semantic),lowrank,29,layer_29,mean_repr,0.023054639200718638,0.009732265859834109,0.00030937098716525097,3,765
ATL (Semantic),lowrank,29,layer_29,mean_repr_plus_single_formats,0.03743206932357408,0.026923801658784982,0.00126574427679275,3,765
ATL (Semantic),lowrank,29,layer_29,single_feature_listing,0.02643955979449501,0.014790774711681822,0.001151764194432377,3,765
ATL (Semantic),lowrank,29,layer_29,single_pairwise,0.021767573132050227,0.017669636626038234,4.70061198162656e-05,3,765
ATL (Semantic),lowrank,29,layer_29,single_triplet,0.0025870251162397775,0.007950451060178375,-0.0014499461011452386,3,765
ATL (Semantic),lowrank,30,layer_30,all_single_formats,0.03248470743780322,0.018643198260535333,0.000376845151354314,3,765
ATL (Semantic),lowrank,30,layer_30,mean_rdm,0.01847627291924984,0.003696139052816958,-0.0006212171882726825,3,765
ATL (Semantic),lowrank,30,layer_30,mean_repr,0.0236088673487755,0.00481431656044735,0.00021978683312114575,3,765
ATL (Semantic),lowrank,30,layer_30,mean_repr_plus_single_formats,0.043386052620731884,0.030038510922894255,0.0013537770377971177,3,765
ATL (Semantic),lowrank,30,layer_30,single_feature_listing,0.025269444625403134,0.010384895691356526,0.0007623490711214931,3,765
ATL (Semantic),lowrank,30,layer_30,single_pairwise,0.02189781177038333,0.020329448289461188,0.00012472684729554948,3,765
ATL (Semantic),lowrank,30,layer_30,single_triplet,0.011204120553778141,0.011082153984901732,-0.0010172182506444916,3,765
ATL (Semantic),lowrank,31,layer_31,all_single_formats,0.021515893530797147,0.00979816766881911,-0.0006620791810163507,3,765
ATL (Semantic),lowrank,31,layer_31,mean_rdm,0.012408393129504347,0.0009729630144859775,-0.001035726273738898,3,765
ATL (Semantic),lowrank,31,layer_31,mean_repr,0.016972895637712915,-0.0002554141829520321,-0.00029827148661398795,3,765
ATL (Semantic),lowrank,31,layer_31,mean_repr_plus_single_formats,0.032788912664045086,0.020713270932111217,0.0002214861142115406,3,765
ATL (Semantic),lowrank,31,layer_31,single_feature_listing,0.022261237504428263,0.00880560208262582,0.0005203152564575708,3,765
ATL (Semantic),lowrank,31,layer_31,single_pairwise,0.022231133537025546,0.020962448745395202,0.00017672048814983596,3,765
ATL (Semantic),lowrank,31,layer_31,single_triplet,0.0007666094665250376,0.009714244717111391,-0.0019398287038634443,3,765
ATL (Semantic),lowrank,32,layer_32,all_single_formats,0.02847506528627521,0.014296591555937599,0.00021216814635505177,3,765
ATL (Semantic),lowrank,32,layer_32,mean_rdm,0.007563810022655305,0.0006663712878970015,-0.0008535512608709439,3,765
ATL (Semantic),lowrank,32,layer_32,mean_repr,0.004206888393504855,-0.002044055037659899,-0.000645170229787384,3,765
ATL (Semantic),lowrank,32,layer_32,mean_repr_plus_single_formats,0.036451476148998914,0.024938679421025442,0.0004772271139267999,3,765
ATL (Semantic),lowrank,32,layer_32,single_feature_listing,0.025330452963106296,0.008329422200350253,0.0006581656168888061,3,765
ATL (Semantic),lowrank,32,layer_32,single_pairwise,0.023047541010815378,0.019879777445588342,0.00022023148008606017,3,765
ATL (Semantic),lowrank,32,layer_32,single_triplet,0.006332971373824828,0.009196572426901124,-0.0010037336134465964,3,765
ATL (Semantic),scrambled,0,embedding,all_single_formats,0.027887176985594796,0.01764909320908387,0.0,3,765
ATL (Semantic),scrambled,0,embedding,mean_rdm,0.027887176985594796,0.01764909320908387,0.0,3,765
ATL (Semantic),scrambled,0,embedding,mean_repr,0.027887176985594796,0.01764909320908387,0.0,3,765
ATL (Semantic),scrambled,0,embedding,mean_repr_plus_single_formats,0.027887176985594796,0.01764909320908387,0.0,3,765
ATL (Semantic),scrambled,0,embedding,single_feature_listing,0.027887176985594796,0.01764909320908387,0.0,3,765
ATL (Semantic),scrambled,0,embedding,single_pairwise,0.027887176985594796,0.01764909320908387,0.0,3,765
ATL (Semantic),scrambled,0,embedding,single_triplet,0.027887176985594796,0.01764909320908387,0.0,3,765
ATL (Semantic),scrambled,1,layer_1,all_single_formats,0.013919960232838422,0.019055477690280976,-0.0020077607740948875,3,765
ATL (Semantic),scrambled,1,layer_1,mean_rdm,0.010521376837318179,0.021675512394159293,-0.0021176719125403456,3,765
ATL (Semantic),scrambled,1,layer_1,mean_repr,0.005343833946402961,0.02203329059901224,-0.00190884465421944,3,765
ATL (Semantic),scrambled,1,layer_1,mean_repr_plus_single_formats,0.019307014434103986,0.025295510555413053,-0.0014989828690344191,3,765
ATL (Semantic),scrambled,1,layer_1,single_feature_listing,0.0026857025215889056,0.006404054748177983,-0.0012017733836643025,3,765
ATL (Semantic),scrambled,1,layer_1,single_pairwise,0.007321112357494286,0.018264459420666273,-0.0013791628798931106,3,765
ATL (Semantic),scrambled,1,layer_1,single_triplet,0.012627600381727768,0.0200211857876173,-0.0016624139335102244,3,765
ATL (Semantic),scrambled,2,layer_2,all_single_formats,0.0007540766219451723,0.005559107069800613,-0.0030020289292079414,3,765
ATL (Semantic),scrambled,2,layer_2,mean_rdm,0.000872701281699474,0.011201118543827339,-0.0026684117908109353,3,765
ATL (Semantic),scrambled,2,layer_2,mean_repr,-0.011011831538525836,0.010113434918255759,-0.0027810283468874264,3,765
ATL (Semantic),scrambled,2,layer_2,mean_repr_plus_single_formats,0.0014022023587040172,-0.005841351937728508,-0.002845805275315527,3,765
ATL (Semantic),scrambled,2,layer_2,single_feature_listing,0.001185446182607482,0.006122488911904488,-0.0016312249257823819,3,765
ATL (Semantic),scrambled,2,layer_2,single_pairwise,0.004742607499510437,0.020084380404611732,-0.0017278069295425895,3,765
ATL (Semantic),scrambled,2,layer_2,single_triplet,-0.0009285973921449089,0.0023567401798844207,-0.0022222778512424788,3,765
ATL (Semantic),scrambled,3,layer_3,all_single_formats,0.011384728675490641,0.02278535389476921,-0.0016500200991611165,3,765
ATL (Semantic),scrambled,3,layer_3,mean_rdm,0.002378318018784461,0.01359204260673462,-0.00242386123760141,3,765
ATL (Semantic),scrambled,3,layer_3,mean_repr,-0.010740445244786442,0.001852237529918715,-0.0027543409156154386,3,765
ATL (Semantic),scrambled,3,layer_3,mean_repr_plus_single_formats,0.005911560631282612,0.007323517215998808,-0.002302160174717368,3,765
ATL (Semantic),scrambled,3,layer_3,single_feature_listing,0.004240200432242579,0.01097710064026431,-0.0013176309845344496,3,765
ATL (Semantic),scrambled,3,layer_3,single_pairwise,0.008501850062002448,0.023889620188111426,-0.0014358953457623465,3,765
ATL (Semantic),scrambled,3,layer_3,single_triplet,-0.0002994983407395869,0.006603752596961031,-0.0020598684650087185,3,765
ATL (Semantic),scrambled,4,layer_4,all_single_formats,-0.0036147699084097856,0.0028777540206045044,-0.0018832790846636065,3,765
ATL (Semantic),scrambled,4,layer_4,mean_rdm,-0.007792983511364693,0.0052859665868179055,-0.0023506563012736237,3,765
ATL (Semantic),scrambled,4,layer_4,mean_repr,-0.009848188067432068,0.0019541280165869556,-0.0020166435188914513,3,765
