arm,layer,layer_name,format_a,format_b,cross_format_rdm_spearman,linear_cka,retrieval_top1,retrieval_top5,retrieval_margin,concept_label_alignment,format_label_alignment,concept_minus_format_alignment
base,10,layer_10,triplet,pairwise,0.463746986436957,0.5355184078216553,0.0078125,0.06640625,-0.005599163006991148,,,
base,10,layer_10,triplet,feature_listing,0.32661459784366176,0.39290598034858704,0.01171875,0.05859375,-0.005302043631672859,,,
base,10,layer_10,pairwise,feature_listing,0.5006373355760317,0.5078373551368713,0.0078125,0.0546875,-0.006913950201123953,,,
base,10,layer_10,__mean__,__mean__,0.43033297328555015,0.47875391443570453,0.009114583333333334,0.059895833333333336,-0.005938385613262653,0.0011757315369322896,0.9487581849098206,-0.9475824533728883
base,11,layer_11,triplet,pairwise,0.3885772951213364,0.48631250858306885,0.0078125,0.0546875,-0.0063806017860770226,,,
base,11,layer_11,triplet,feature_listing,0.297225254218876,0.42164644598960876,0.01171875,0.0703125,-0.005712886108085513,,,
base,11,layer_11,pairwise,feature_listing,0.49730830170909146,0.5218381285667419,0.0078125,0.05078125,-0.009716998785734177,,,
base,11,layer_11,__mean__,__mean__,0.39437028368310134,0.47659902771313983,0.009114583333333334,0.05859375,-0.0072701622266322374,0.0011200186563655734,0.9325976967811584,-0.9314776781247929
base,12,layer_12,triplet,pairwise,0.34014477277111954,0.4559080898761749,0.0078125,0.05078125,-0.010688997572287917,,,
base,12,layer_12,triplet,feature_listing,0.24214816192866848,0.38721638917922974,0.01953125,0.05859375,-0.006954108364880085,,,
base,12,layer_12,pairwise,feature_listing,0.4623192723359851,0.47679251432418823,0.01171875,0.05078125,-0.011137587716802955,,,
base,12,layer_12,__mean__,__mean__,0.34820406901192436,0.43997233112653095,0.013020833333333334,0.053385416666666664,-0.009593564551323652,0.0011793870944529772,0.9580026865005493,-0.9568232994060963
base,13,layer_13,triplet,pairwise,0.3775807177907543,0.4585861265659332,0.01171875,0.0703125,-0.008859803201630712,,,
base,13,layer_13,triplet,feature_listing,0.3770716132009145,0.5410109162330627,0.01953125,0.07421875,-0.009639180963858962,,,
base,13,layer_13,pairwise,feature_listing,0.46046961548708587,0.5210599303245544,0.01171875,0.05078125,-0.007929827086627483,,,
